ID,_Description,_Result,_When_Fails,_Require1_Type,_Require1_ID,_Require1_Value1,_Require1_Value2,_Require2_Type,_Require2_ID,_Require2_Value1,_Require2_Value2,_Require3_Type,_Require3_ID,_Require3_Value1,_Require3_Value2,_Require4_Type,_Require4_ID,_Require4_Value1,_Require4_Value2,_Item_OptionType,_Item_OptionClass,_Item_OptionGroup,_Item_OptionLevel,_Item_OptionGroup_Check,_Enchant_Material,_Enchant_Material_Count,_Consumption_OP_Min,_Consumption_OP_Max,_Probability_Modifier,_Probability_Min,_Probability_Max,_Error,_charge,_Enchant_type
19746,Lv8 ??? ??,13008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,8,10700,7,1,180202201,2,5,10,10,5,95,,0,2
19747,Lv9 ??? ??,13009,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,9,10700,8,1,180202201,2,5,10,10,5,95,,0,2
19748,Lv10 ??? ??,13010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,10,10700,9,1,180202201,2,5,10,10,5,95,,0,2
19749,Lv11 ??? ??,13011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,11,10700,10,1,180202201,2,5,10,-70,70,70,,0,2
19750,Lv12 ??? ??,13012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,12,10700,11,1,180202201,2,5,10,-70,60,60,,0,2
19751,Lv13 ??? ??,13013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,13,10700,12,1,180202201,2,5,10,-70,50,50,,0,2
19752,Lv14 ??? ??,13014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,14,10700,13,1,180202201,2,5,10,-70,50,50,,0,2
19753,Lv15 ??? ??,13015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,15,10700,14,1,180202201,2,5,10,-70,50,50,,0,2
19754,Lv16 ??? ??,13016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,16,10700,15,1,180202201,2,5,10,-70,50,50,,0,2
19755,Lv17 ??? ??,13017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,17,10700,16,1,180202201,2,5,10,-70,50,50,,0,2
19756,Lv18 ??? ??,13018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,18,10700,17,1,180202201,2,5,10,-70,50,50,,0,2
19757,Lv19 ??? ??,13019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,19,10700,18,1,180202201,2,5,10,-70,50,50,,0,2
19758,Lv20 ??? ??,13020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,20,10700,19,1,180202201,2,5,10,-70,50,50,,0,2
19759,Lv1 ?? ??? ??,13101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,1,10800,0,0,180202201,2,5,10,10,5,95,,0,2
19760,Lv2 ?? ??? ??,13102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,2,10800,1,1,180202201,2,5,10,10,5,95,,0,2
19761,Lv3 ?? ??? ??,13103,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,3,10800,2,1,180202201,2,5,10,10,5,95,,0,2
19762,Lv4 ?? ??? ??,13104,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,4,10800,3,1,180202201,2,5,10,10,5,95,,0,2
19763,Lv5 ?? ??? ??,13105,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,5,10800,4,1,180202201,2,5,10,10,5,95,,0,2
19764,Lv6 ?? ??? ??,13106,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,6,10800,5,1,180202201,2,5,10,10,5,95,,0,2
19765,Lv7 ?? ??? ??,13107,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,7,10800,6,1,180202201,2,5,10,10,5,95,,0,2
19766,Lv8 ?? ??? ??,13108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,8,10800,7,1,180202201,2,5,10,10,5,95,,0,2
19767,Lv9 ?? ??? ??,13109,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,9,10800,8,1,180202201,2,5,10,10,5,95,,0,2
19768,Lv10 ?? ??? ??,13110,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,10,10800,9,1,180202201,2,5,10,10,5,95,,0,2
19769,Lv11 ?? ??? ??,13111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,11,10800,10,1,180202201,2,5,10,-70,70,70,,0,2
19770,Lv12 ?? ??? ??,13112,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,12,10800,11,1,180202201,2,5,10,-70,60,60,,0,2
19771,Lv13 ?? ??? ??,13113,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,13,10800,12,1,180202201,2,5,10,-70,50,50,,0,2
19772,Lv14 ?? ??? ??,13114,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,14,10800,13,1,180202201,2,5,10,-70,50,50,,0,2
19773,Lv15 ?? ??? ??,13115,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,15,10800,14,1,180202201,2,5,10,-70,50,50,,0,2
19774,Lv16 ?? ??? ??,13116,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,16,10800,15,1,180202201,2,5,10,-70,50,50,,0,2
19775,Lv17 ?? ??? ??,13117,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,17,10800,16,1,180202201,2,5,10,-70,50,50,,0,2
19776,Lv18 ?? ??? ??,13118,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,18,10800,17,1,180202201,2,5,10,-70,50,50,,0,2
19777,Lv19 ?? ??? ??,13119,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,19,10800,18,1,180202201,2,5,10,-70,50,50,,0,2
19778,Lv20 ?? ??? ??,13120,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,20,10800,19,1,180202201,2,5,10,-70,50,50,,0,2
19779,Lv1 ??/?? ???? ??? ??,13201,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,1,7300,0,0,180202201,2,5,10,10,5,95,,0,2
19780,Lv2 ??/?? ???? ??? ??,13202,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,2,7300,1,1,180202201,2,5,10,10,5,95,,0,2
19781,Lv3 ??/?? ???? ??? ??,13203,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,3,7300,2,1,180202201,2,5,10,10,5,95,,0,2
19782,Lv4 ??/?? ???? ??? ??,13204,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,4,7300,3,1,180202201,2,5,10,10,5,95,,0,2
19783,Lv5 ??/?? ???? ??? ??,13205,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,5,7300,4,1,180202201,2,5,10,10,5,95,,0,2
19784,Lv6 ??/?? ???? ??? ??,13206,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,6,7300,5,1,180202201,2,5,10,10,5,95,,0,2
19785,Lv7 ??/?? ???? ??? ??,13207,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,7,7300,6,1,180202201,2,5,10,10,5,95,,0,2
19786,Lv8 ??/?? ???? ??? ??,13208,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,8,7300,7,1,180202201,2,5,10,10,5,95,,0,2
19787,Lv9 ??/?? ???? ??? ??,13209,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,9,7300,8,1,180202201,2,5,10,10,5,95,,0,2
19788,Lv10 ??/?? ???? ??? ??,13210,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,10,7300,9,1,180202201,2,5,10,10,5,95,,0,2
19789,Lv11 ??/?? ???? ??? ??,13211,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,11,7300,10,1,180202201,2,5,10,-70,70,70,,0,2
19790,Lv12 ??/?? ???? ??? ??,13212,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,12,7300,11,1,180202201,2,5,10,-70,60,60,,0,2
19791,Lv13 ??/?? ???? ??? ??,13213,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,13,7300,12,1,180202201,2,5,10,-70,50,50,,0,2
19792,Lv14 ??/?? ???? ??? ??,13214,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,14,7300,13,1,180202201,2,5,10,-70,50,50,,0,2
19793,Lv15 ??/?? ???? ??? ??,13215,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,15,7300,14,1,180202201,2,5,10,-70,50,50,,0,2
19794,Lv16 ??/?? ???? ??? ??,13216,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,16,7300,15,1,180202201,2,5,10,-70,50,50,,0,2
19795,Lv17 ??/?? ???? ??? ??,13217,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,17,7300,16,1,180202201,2,5,10,-70,50,50,,0,2
19796,Lv18 ??/?? ???? ??? ??,13218,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,18,7300,17,1,180202201,2,5,10,-70,50,50,,0,2
19797,Lv19 ??/?? ???? ??? ??,13219,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,19,7300,18,1,180202201,2,5,10,-70,50,50,,0,2
19798,Lv20 ??/?? ???? ??? ??,13220,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,20,7300,19,1,180202201,2,5,10,-70,50,50,,0,2
19799,Lv 1. ?? ???? ??,12401,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,1,6100,0,0,180202201,2,5,10,10,5,95,,0,2
19800,Lv 2. ?? ???? ??,12402,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,2,6100,1,1,180202201,2,5,10,10,5,95,,0,2
19801,Lv 3. ?? ???? ??,12403,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,3,6100,2,1,180202201,2,5,10,10,5,95,,0,2
19802,Lv 4. ?? ???? ??,12404,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,4,6100,3,1,180202201,2,5,10,10,5,95,,0,2
19803,Lv 5. ?? ???? ??,12405,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,5,6100,4,1,180202201,2,5,10,10,5,95,,0,2
19804,Lv 6. ?? ???? ??,12406,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,6,6100,5,1,180202201,2,5,10,10,5,95,,0,2
19805,Lv 7. ?? ???? ??,12407,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,7,6100,6,1,180202201,2,5,10,10,5,95,,0,2
19806,Lv 8. ?? ???? ??,12408,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,8,6100,7,1,180202201,2,5,10,10,5,95,,0,2
19807,Lv 9. ?? ???? ??,12409,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,9,6100,8,1,180202201,2,5,10,10,5,95,,0,2
19808,Lv 10. ?? ???? ??,12410,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,10,6100,9,1,180202201,2,5,10,10,5,95,,0,2
19809,Lv 11. ?? ???? ??,12411,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,11,6100,10,1,180202201,2,5,10,-70,70,70,,0,2
19810,Lv 12. ?? ???? ??,12412,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,12,6100,11,1,180202201,2,5,10,-70,60,60,,0,2
19811,Lv 13. ?? ???? ??,12413,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,13,6100,12,1,180202201,2,5,10,-70,50,50,,0,2
19812,Lv 14. ?? ???? ??,12414,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,14,6100,13,1,180202201,2,5,10,-70,50,50,,0,2
19813,Lv 15. ?? ???? ??,12415,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,15,6100,14,1,180202201,2,5,10,-70,50,50,,0,2
19814,Lv 16. ?? ???? ??,12416,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,16,6100,15,1,180202201,2,5,10,-70,50,50,,0,2
19815,Lv 17. ?? ???? ??,12417,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,17,6100,16,1,180202201,2,5,10,-70,50,50,,0,2
19816,Lv 18. ?? ???? ??,12418,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,18,6100,17,1,180202201,2,5,10,-70,50,50,,0,2
19817,Lv 19. ?? ???? ??,12419,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,19,6100,18,1,180202201,2,5,10,-70,50,50,,0,2
19818,Lv 20. ?? ???? ??,12420,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,20,6100,19,1,180202201,2,5,10,-70,50,50,,0,2
19819,Lv1 ??? ??,12101,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,1,7700,0,0,180202201,2,5,10,10,5,95,,0,2
19820,Lv2 ??? ??,12102,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,2,7700,1,1,180202201,2,5,10,10,5,95,,0,2
19821,Lv3 ??? ??,12103,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,3,7700,2,1,180202201,2,5,10,10,5,95,,0,2
19822,Lv4 ??? ??,12104,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,4,7700,3,1,180202201,2,5,10,10,5,95,,0,2
19823,Lv5 ??? ??,12105,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,5,7700,4,1,180202201,2,5,10,10,5,95,,0,2
19824,Lv6 ??? ??,12106,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,6,7700,5,1,180202201,2,5,10,10,5,95,,0,2
19825,Lv7 ??? ??,12107,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,7,7700,6,1,180202201,2,5,10,10,5,95,,0,2
19826,Lv8 ??? ??,12108,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,8,7700,7,1,180202201,2,5,10,10,5,95,,0,2
19827,Lv9 ??? ??,12109,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,9,7700,8,1,180202201,2,5,10,10,5,95,,0,2
19828,Lv10 ??? ??,12110,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,10,7700,9,1,180202201,2,5,10,10,5,95,,0,2
19829,Lv11 ??? ??,12111,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,11,7700,10,1,180202201,2,5,10,-70,70,70,,0,2
19830,Lv12 ??? ??,12112,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,12,7700,11,1,180202201,2,5,10,-70,60,60,,0,2
19831,Lv13 ??? ??,12113,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,13,7700,12,1,180202201,2,5,10,-70,50,50,,0,2
19832,Lv14 ??? ??,12114,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,14,7700,13,1,180202201,2,5,10,-70,50,50,,0,2
19833,Lv15 ??? ??,12115,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,15,7700,14,1,180202201,2,5,10,-70,50,50,,0,2
19834,Lv16 ??? ??,12116,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,16,7700,15,1,180202201,2,5,10,-70,50,50,,0,2
19835,Lv17 ??? ??,12117,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,17,7700,16,1,180202201,2,5,10,-70,50,50,,0,2
19836,Lv18 ??? ??,12118,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,18,7700,17,1,180202201,2,5,10,-70,50,50,,0,2
19837,Lv19 ??? ??,12119,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,19,7700,18,1,180202201,2,5,10,-70,50,50,,0,2
19838,Lv20 ??? ??,12120,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,20,7700,19,1,180202201,2,5,10,-70,50,50,,0,2
19839,Lv1 ??? ??,13501,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,1,10300,0,0,180202201,2,5,10,10,5,95,,0,2
19840,Lv2 ??? ??,13502,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,2,10300,1,1,180202201,2,5,10,10,5,95,,0,2
19841,Lv3 ??? ??,13503,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,3,10300,2,1,180202201,2,5,10,10,5,95,,0,2
19842,Lv4 ??? ??,13504,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,4,10300,3,1,180202201,2,5,10,10,5,95,,0,2
19843,Lv5 ??? ??,13505,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,5,10300,4,1,180202201,2,5,10,10,5,95,,0,2
19844,Lv6 ??? ??,13506,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,6,10300,5,1,180202201,2,5,10,10,5,95,,0,2
19845,Lv7 ??? ??,13507,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,7,10300,6,1,180202201,2,5,10,10,5,95,,0,2
19846,Lv8 ??? ??,13508,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,8,10300,7,1,180202201,2,5,10,10,5,95,,0,2
19847,Lv9 ??? ??,13509,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,9,10300,8,1,180202201,2,5,10,10,5,95,,0,2
19848,Lv10 ??? ??,13510,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,10,10300,9,1,180202201,2,5,10,10,5,95,,0,2
19849,Lv11 ??? ??,13511,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,11,10300,10,1,180202201,2,5,10,-70,70,70,,0,2
19850,Lv12 ??? ??,13512,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,12,10300,11,1,180202201,2,5,10,-70,60,60,,0,2
19851,Lv13 ??? ??,13513,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,13,10300,12,1,180202201,2,5,10,-70,50,50,,0,2
19852,Lv14 ??? ??,13514,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,14,10300,13,1,180202201,2,5,10,-70,50,50,,0,2
19853,Lv15 ??? ??,13515,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,15,10300,14,1,180202201,2,5,10,-70,50,50,,0,2
19854,Lv16 ??? ??,13516,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,16,10300,15,1,180202201,2,5,10,-70,50,50,,0,2
19855,Lv17 ??? ??,13517,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,17,10300,16,1,180202201,2,5,10,-70,50,50,,0,2
19856,Lv18 ??? ??,13518,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,18,10300,17,1,180202201,2,5,10,-70,50,50,,0,2
19857,Lv19 ??? ??,13519,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,19,10300,18,1,180202201,2,5,10,-70,50,50,,0,2
19858,Lv20 ??? ??,13520,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,20,10300,19,1,180202201,2,5,10,-70,50,50,,0,2
19859,Lv1 ?? ??? ??,13601,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,1,2900,0,0,180202201,2,5,10,10,5,95,,0,2
19860,Lv2 ?? ??? ??,13602,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,2,2900,1,1,180202201,2,5,10,10,5,95,,0,2
19861,Lv3 ?? ??? ??,13603,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,3,2900,2,1,180202201,2,5,10,10,5,95,,0,2
19862,Lv4 ?? ??? ??,13604,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,4,2900,3,1,180202201,2,5,10,10,5,95,,0,2
19863,Lv5 ?? ??? ??,13605,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,5,2900,4,1,180202201,2,5,10,10,5,95,,0,2
19864,Lv6 ?? ??? ??,13606,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,6,2900,5,1,180202201,2,5,10,10,5,95,,0,2
19865,Lv7 ?? ??? ??,13607,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,7,2900,6,1,180202201,2,5,10,10,5,95,,0,2
19866,Lv8 ?? ??? ??,13608,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,8,2900,7,1,180202201,2,5,10,10,5,95,,0,2
19867,Lv9 ?? ??? ??,13609,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,9,2900,8,1,180202201,2,5,10,10,5,95,,0,2
19868,Lv10 ?? ??? ??,13610,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,10,2900,9,1,180202201,2,5,10,10,5,95,,0,2
19869,Lv11 ?? ??? ??,13611,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,11,2900,10,1,180202201,2,5,10,-70,70,70,,0,2
19870,Lv12 ?? ??? ??,13612,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,12,2900,11,1,180202201,2,5,10,-70,60,60,,0,2
19871,Lv13 ?? ??? ??,13613,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,13,2900,12,1,180202201,2,5,10,-70,50,50,,0,2
19872,Lv14 ?? ??? ??,13614,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,14,2900,13,1,180202201,2,5,10,-70,50,50,,0,2
19873,Lv15 ?? ??? ??,13615,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,15,2900,14,1,180202201,2,5,10,-70,50,50,,0,2
19874,Lv16 ?? ??? ??,13616,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,16,2900,15,1,180202201,2,5,10,-70,50,50,,0,2
19875,Lv17 ?? ??? ??,13617,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,17,2900,16,1,180202201,2,5,10,-70,50,50,,0,2
19876,Lv18 ?? ??? ??,13618,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,18,2900,17,1,180202201,2,5,10,-70,50,50,,0,2
19877,Lv19 ?? ??? ??,13619,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,19,2900,18,1,180202201,2,5,10,-70,50,50,,0,2
19878,Lv20 ?? ??? ??,13620,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,20,2900,19,1,180202201,2,5,10,-70,50,50,,0,2
19879,Lv1 ?? ?? ??,12301,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,1,5700,0,0,180202201,2,5,10,10,5,95,,0,2
19880,Lv2 ?? ?? ??,12302,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,2,5700,1,1,180202201,2,5,10,10,5,95,,0,2
19881,Lv3 ?? ?? ??,12303,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,3,5700,2,1,180202201,2,5,10,10,5,95,,0,2
19882,Lv4 ?? ?? ??,12304,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,4,5700,3,1,180202201,2,5,10,10,5,95,,0,2
19883,Lv5 ?? ?? ??,12305,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,5,5700,4,1,180202201,2,5,10,10,5,95,,0,2
19884,Lv6 ?? ?? ??,12306,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,6,5700,5,1,180202201,2,5,10,10,5,95,,0,2
19885,Lv7 ?? ?? ??,12307,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,7,5700,6,1,180202201,2,5,10,10,5,95,,0,2
19886,Lv8 ?? ?? ??,12308,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,8,5700,7,1,180202201,2,5,10,10,5,95,,0,2
19887,Lv9 ?? ?? ??,12309,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,9,5700,8,1,180202201,2,5,10,10,5,95,,0,2
19888,Lv10 ?? ?? ??,12310,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,10,5700,9,1,180202201,2,5,10,10,5,95,,0,2
19889,Lv11 ?? ?? ??,12311,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,11,5700,10,1,180202201,2,5,10,-70,70,70,,0,2
19890,Lv12 ?? ?? ??,12312,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,12,5700,11,1,180202201,2,5,10,-70,60,60,,0,2
19891,Lv13 ?? ?? ??,12313,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,13,5700,12,1,180202201,2,5,10,-70,50,50,,0,2
19892,Lv14 ?? ?? ??,12314,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,14,5700,13,1,180202201,2,5,10,-70,50,50,,0,2
19893,Lv15 ?? ?? ??,12315,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,15,5700,14,1,180202201,2,5,10,-70,50,50,,0,2
19894,Lv16 ?? ?? ??,12316,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,16,5700,15,1,180202201,2,5,10,-70,50,50,,0,2
19895,Lv17 ?? ?? ??,12317,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,17,5700,16,1,180202201,2,5,10,-70,50,50,,0,2
19896,Lv18 ?? ?? ??,12318,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,18,5700,17,1,180202201,2,5,10,-70,50,50,,0,2
19897,Lv19 ?? ?? ??,12319,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,19,5700,18,1,180202201,2,5,10,-70,50,50,,0,2
19898,Lv20 ?? ?? ??,12320,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,20,5700,19,1,180202201,2,5,10,-70,50,50,,0,2
19899,Lv1 ??/?? ????? ??,12701,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,1,9900,0,0,180202201,2,5,10,10,5,95,,0,2
19900,Lv2 ??/?? ????? ??,12702,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,2,9900,1,1,180202201,2,5,10,10,5,95,,0,2
19901,Lv3 ??/?? ????? ??,12703,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,3,9900,2,1,180202201,2,5,10,10,5,95,,0,2
19902,Lv4 ??/?? ????? ??,12704,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,4,9900,3,1,180202201,2,5,10,10,5,95,,0,2
19903,Lv5 ??/?? ????? ??,12705,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,5,9900,4,1,180202201,2,5,10,10,5,95,,0,2
