ID,_Sequence,_ImageResource,_Type,_Message_Ani_Index1,_Message_Probability1,_Message1_1,_Message1_2,_Message1_3,_Message_Ani_Index2,_Message_Probability2,_Message2_1,_Message2_2,_Message2_3,_Message_Ani_Index3,_Message_Probability3,_Message3_1,_Message3_2,_Message3_3,_Stage,_Name,_Icon,_IconIndex,_Description,_Tip,_Name_Visible,_Hp_Visible,_Creation_FX,_Shadow_Visible,_Mark_Icon,_Mark_IconIndex,_BossHPCount
810009384,3_600_71,,6,0,0,,,,0,0,,,,0,0,,,,,堅固的木偶,0,0,,,1,1,0,1,0,0,1
810009385,2_003_16,2_003_16_10,1,0,0,,,,0,0,,,,0,0,,,,469,奧比亞,0,0,,,1,1,0,1,10007000,3,1
810009386,2_001_17,2_001_17_10,1,0,0,,,,0,0,,,,0,0,,,,469,闊嘴怪,0,0,,,1,1,0,1,10007000,3,1
810009387,2_001_57,2_001_57_10,1,0,0,,,,0,0,,,,0,0,,,,469,木乃伊耶比,0,0,,,1,1,0,1,10007000,3,1
810009391,3_702_46,,6,0,0,,,,0,0,,,,0,0,,,,,??? ????,0,0,,,0,0,0,0,0,0,1
810009392,2_001_01,,1,0,0,,,,0,0,,,,0,0,,,,,???,10004000,1,,,0,0,0,0,10007000,1,1
810009393,2_001_01,,1,0,0,,,,0,0,,,,0,0,,,,,???,10004000,1,,,0,0,0,0,10007000,1,1
810009394,2_001_01,,1,0,0,,,,0,0,,,,0,0,,,,,???,10004000,1,,,0,0,0,0,10007000,1,1
810009395,2_001_01,,1,0,0,,,,0,0,,,,0,0,,,,,???,10004000,1,,,0,0,0,0,10007000,1,1
810009396,3_1072_01,,6,0,0,,,,0,0,,,,0,0,,,,,聖華爾基莉戰士,0,0,,,1,1,0,1,10007000,3,1
810009397,3_1072_03,,6,0,0,,,,0,0,,,,0,0,,,,,聖華爾基莉巫師,0,0,,,1,1,0,1,10007000,3,1
810009398,3_1072_04,,6,0,0,,,,0,0,,,,0,0,,,,,聖華爾基莉長槍手,0,0,,,1,1,0,1,10007000,3,1
810009399,2_001_01,,1,0,0,,,,0,0,,,,0,0,,,,,???,10004000,1,,,0,0,0,0,10007000,1,1
810009400,3_1074_01,,6,0,0,,,,0,0,,,,0,0,,,,,艾洛克斯鬥士,0,0,,,1,1,0,1,10007000,3,1
810009401,3_1074_02,,6,0,0,,,,0,0,,,,0,0,,,,,艾洛克斯戰士,0,0,,,1,1,0,1,10007000,3,1
812010660,1_101_97,1_101_97_10,2,0,33,"??? ???? ???? ???, ???? ?? ?? ?? ? ?????, ? ?? ? ????..",??? ??? ??? ? ????.,,0,33,"??? ???? ???? ???, ???? ?? ?? ?? ? ?????, ? ?? ? ????..",,,0,33,"??? ???? ???? ???, ???? ?? ?? ?? ? ?????, ? ?? ? ????..",,,473,??,10005000,13,,,1,0,0,1,0,0,1
810009402,3_998_02,,6,0,0,,,,0,0,,,,0,0,,,,"26,310,323,324,332,334,337,340,341,343,345,349,350,351,352,356,357,361,362,369,371,372,374,377,379,382,383,384,387,389,390,406,408,413,414,416,418,431,432,441,443,456,457,460,461,469,470,472",??,0,0,,,0,0,0,0,0,0,1
810009403,2_800_09,,1,0,0,,,,0,0,,,,0,0,,,,473,,0,0,,,0,0,0,0,0,0,1
810009404,2_800_09,,1,0,0,,,,0,0,,,,0,0,,,,6,,0,0,,,0,0,0,0,0,0,1
810009405,2_800_09,,1,0,0,,,,0,0,,,,0,0,,,,41,,0,0,,,0,0,0,0,0,0,1
810009406,2_800_09,,1,0,0,,,,0,0,,,,0,0,,,,20,,0,0,,,0,0,0,0,0,0,1
810009407,3_700_72,,6,0,0,,,,0,0,,,,0,0,,,,,,0,0,,,0,0,0,0,0,0,1
810009408,2_001_01,,1,0,0,,,,0,0,,,,0,0,,,,,???,10004000,1,,,0,0,0,0,10007000,1,1
810009409,2_700_21,,1,0,0,,,,0,0,,,,0,0,,,,,??,0,0,,,0,0,0,0,0,0,1
810009410,2_001_01,,1,0,0,,,,0,0,,,,0,0,,,,,???,10004000,1,,,0,0,0,0,10007000,1,1
810009411,2_700_21,,1,0,0,,,,0,0,,,,0,0,,,,,??,0,0,,,0,0,0,0,0,0,1
810009412,2_001_01,,1,0,0,,,,0,0,,,,0,0,,,,,???,10004000,1,,,0,0,0,0,10007000,1,1
810009413,2_700_21,,1,0,0,,,,0,0,,,,0,0,,,,,??,0,0,,,0,0,0,0,0,0,1
810009414,2_001_01,,1,0,0,,,,0,0,,,,0,0,,,,,???,10004000,1,,,0,0,0,0,10007000,1,1
810009415,2_700_21,,1,0,0,,,,0,0,,,,0,0,,,,,??,0,0,,,0,0,0,0,0,0,1
810009416,2_700_21,,1,0,0,,,,0,0,,,,0,0,,,,"26,310,323,324,332,334,337,340,341,343,345,349,350,351,352,356,357,361,362,369,371,372,374,377,379,382,383,384,387,389,390,406,408,413,414,416,418,431,432,441,443,456,457,460,461,469,470,472",,0,0,,,0,0,0,0,0,0,1
810009417,3_702_22,,6,0,0,,,,0,0,,,,0,0,,,,,,0,0,,,0,0,0,0,0,0,1
810009418,3_702_22,,6,0,0,,,,0,0,,,,0,0,,,,,,0,0,,,0,0,0,0,0,0,1
810009419,2_700_21,,1,0,0,,,,0,0,,,,0,0,,,,"26,310,323,324,332,334,337,340,341,343,345,349,350,351,352,356,357,361,362,369,371,372,374,377,379,382,383,384,387,389,390,406,408,413,414,416,418,431,432,441,443,456,457,460,461,469,470,472",,0,0,,,0,0,0,0,0,0,1
815000632,2_596_09,2_596_09_10,4,0,0,,,,0,0,,,,0,0,,,,,,0,0,,,1,0,0,0,0,0,1
810009424,3_600_22,,6,0,0,,,,0,0,,,,0,0,,,,330,,10004000,1,,,0,0,0,1,0,0,1
810009425,3_139_01,,6,0,0,,,,0,0,,,,0,0,,,,330,未知的赫咪特,10004001,80,,,1,1,0,1,0,0,1
810009426,3_140_01,,6,0,0,,,,0,0,,,,0,0,,,,330,未知的拉伊沃德,10004001,78,,,1,1,0,1,0,0,1
810009427,3_142_01,,6,0,0,,,,0,0,,,,0,0,,,,330,未知的精靈,10004001,76,,,1,1,0,1,0,0,1
810009428,2_002_46,2_002_46_10,1,0,0,,,,0,0,,,,0,0,,,,330,未知的奧利佛空軍,10004000,135,,,1,1,0,0,0,0,1
810009429,3_012_01,,6,0,0,,,,0,0,,,,0,0,,,,330,未知的奧列佛雜技團,10004000,151,,,1,1,0,1,0,0,1
810009430,3_260_01,,6,0,0,,,,0,0,,,,0,0,,,,330,,10004000,1,,,1,1,0,1,0,0,1
810009421,3_1001_01,,6,0,0,,,,0,0,,,,0,0,,,,"26,310,337,341,345,350,352,362,372,374,382,390,413,431,469",那時的耶比妹妹,10004000,1,,,1,1,0,1,10007000,1,1
810009422,3_800_08,,6,0,0,,,,0,0,,,,0,0,,,,"2,3,5,6,16,54,117",,0,0,,,0,0,0,0,0,0,1
810009423,2_001_61,2_001_61_10,1,0,0,,,,0,0,,,,0,0,,,,6,那時的怪物,10004000,62,,,1,1,0,1,10007000,1,1
810009431,3_260_01,,6,0,0,,,,0,0,,,,0,0,,,,330,,10004000,1,,,1,1,0,1,10007000,1,1
810009432,3_147_01,,6,0,0,,,,0,0,,,,0,0,,,,,犬身少年,0,0,,,1,1,0,1,10007000,3,1
810009433,3_147_02,,6,0,0,,,,0,0,,,,0,0,,,,,犬身少俠,0,0,,,1,1,0,1,10007000,3,1
810009434,3_147_03,,6,0,0,,,,0,0,,,,0,0,,,,,貓身少女,0,0,,,1,1,0,1,10007000,3,1
810009435,3_147_04,,6,0,0,,,,0,0,,,,0,0,,,,,貓身娘娘,0,0,,,1,1,0,1,10007000,3,1
810009436,3_148_01,,6,0,0,,,,0,0,,,,0,0,,,,,老虎拳教練,0,0,,,1,1,0,1,10007000,4,1
810009437,3_148_02,,6,0,0,,,,0,0,,,,0,0,,,,,老虎拳師傅,0,0,,,1,1,0,1,10007000,3,1
810009438,3_149_01,,6,0,0,,,,0,0,,,,0,0,,,,,狐仙蕾蕾,10004001,98,,,1,1,0,1,10007000,5,1
810009439,3_274_01,,6,0,0,,,,0,0,,,,0,0,,,,,園丁老大,10004002,0,,,1,1,0,1,10007000,3,1
810009440,3_276_01,,6,0,0,,,,0,0,,,,0,0,,,,,花草叢怪,10004002,0,,,1,1,0,1,10007000,3,1
810009441,3_275_01,,6,0,0,,,,0,0,,,,0,0,,,,,歐若拉守護者,10004002,0,,,1,1,0,1,10007000,3,1
810009442,3_277_01,,6,0,0,,,,0,0,,,,0,0,,,,,方塊A,10004002,0,,,1,1,0,1,10007000,3,1
810009443,3_278_01,,6,0,0,,,,0,0,,,,0,0,,,,,梅花A,10004002,0,,,1,1,0,1,10007000,3,1
810009444,3_274_02,,6,0,0,,,,0,0,,,,0,0,,,,,鋼鐵園丁老大,10004002,0,,,1,1,0,1,10007000,3,1
810009445,3_277_02,,6,0,0,,,,0,0,,,,0,0,,,,,紅心A,10004002,0,,,1,1,0,1,10007000,3,1
810009446,3_278_02,,6,0,0,,,,0,0,,,,0,0,,,,,黑桃A,10004002,0,,,1,1,0,1,10007000,3,1
810009447,3_281_01,,6,0,0,,,,0,0,,,,0,0,,,,,啵啵玲,10004002,0,,,1,1,0,1,10007000,3,1
810009448,3_281_02,,6,0,0,,,,0,0,,,,0,0,,,,,骷髏玲,10004002,0,,,1,1,0,1,10007000,3,1
810009449,3_273_01,,6,0,0,,,,0,0,,,,0,0,,,,,歐若拉,10004002,66,,,1,1,0,1,10007000,5,50
810009450,3_143_01,,6,0,0,,,,0,0,,,,0,0,,,,,露菲兔兔,10004001,87,,,1,1,0,1,10007000,3,1
810009451,3_267_01,,6,0,0,,,,0,0,,,,0,0,,,,,暗黑飛馬,0,0,,,1,1,0,1,10007000,3,1
810009452,3_267_02,,6,0,0,,,,0,0,,,,0,0,,,,,寶藍飛馬,0,0,,,1,1,0,1,10007000,3,1
810009453,3_187_01,,6,0,0,,,,0,0,,,,0,0,,,,,銀月的露娜莉絲,0,0,,,1,1,0,0,10007000,3,1
810009454,3_187_02,,6,0,0,,,,0,0,,,,0,0,,,,,光月的露娜莉絲,0,0,,,1,1,0,0,10007000,3,1
810009455,3_189_01,,6,0,0,,,,0,0,,,,0,0,,,,,家貓,0,0,,,1,1,0,1,10007000,3,1
810009456,3_189_02,,6,0,0,,,,0,0,,,,0,0,,,,,流浪貓,0,0,,,1,1,0,1,10007000,3,1
810009457,3_345_01,,6,0,0,,,,0,0,,,,0,0,,,,,寒氣吉尼,0,0,,,1,1,0,1,10007000,3,1
810009458,3_345_02,,6,0,0,,,,0,0,,,,0,0,,,,,朔風吉尼,0,0,,,1,1,0,1,10007000,3,1
810009459,3_322_01,,6,0,0,,,,0,0,,,,0,0,,,,,小鬼搜索隊,0,0,,,1,1,0,1,10007000,3,1
810009460,3_322_02,,6,0,0,,,,0,0,,,,0,0,,,,,小鬼追捕隊,0,0,,,1,1,0,1,10007000,3,1
810009461,3_318_02,,6,0,0,,,,0,0,,,,0,0,,,,,羊獸人槍騎士,0,0,,,1,1,0,1,10007000,3,1
810009462,3_318_03,,6,0,0,,,,0,0,,,,0,0,,,,,羊獸人鬥士,0,0,,,1,1,0,1,10007000,3,1
810009463,3_320_02,,6,0,0,,,,0,0,,,,0,0,,,,,夢魔高級暗殺者,0,0,,,1,1,0,1,10007000,3,1
810009464,3_320_03,,6,0,0,,,,0,0,,,,0,0,,,,,夢魔高級戰士,0,0,,,1,1,0,1,10007000,3,1
810009465,3_423_02,,6,0,0,,,,0,0,,,,0,0,,,,,發狂的亡靈面容,0,0,,,1,1,0,0,10007000,3,1
810009466,3_421_02,,6,0,0,,,,0,0,,,,0,0,,,,,寒冰地獄雙頭怪,0,0,,,1,1,0,1,10007000,3,1
810009467,3_421_01,,6,0,0,,,,0,0,,,,0,0,,,,,劇毒地獄雙頭怪,0,0,,,1,1,0,1,10007000,3,1
810009468,3_1046_02,,6,0,0,,,,0,0,,,,0,0,,,,,藍色希爾帝斯維尼,0,0,,,1,1,0,1,0,0,1
810009469,3_1046_03,,6,0,0,,,,0,0,,,,0,0,,,,,紫色希爾帝斯維尼,0,0,,,1,1,0,1,0,0,1
810009470,3_1043_01,,6,0,0,,,,0,0,,,,0,0,,,,,燕尾服薛丁格,0,0,,,1,1,0,1,0,0,1
810009471,3_1043_02,,6,0,0,,,,0,0,,,,0,0,,,,,金色薛丁格,0,0,,,1,1,0,1,0,0,1
810009472,3_1043_03,,6,0,0,,,,0,0,,,,0,0,,,,,銀色薛丁格,0,0,,,1,1,0,1,0,0,1
810009473,3_490_01,,6,0,0,,,,0,0,,,,0,0,,,,,飢餓克蕾舒爾,0,0,,,1,1,0,1,10007000,3,1
810009474,3_067_01,,6,0,0,,,,0,0,,,,0,0,,,,,華爾基莉,10004000,1,,,1,1,0,1,10007000,3,1
810009475,3_438_02,,6,0,0,,,,0,0,,,,0,0,,,,,猖狂的水精靈,10004000,1,,,1,1,0,1,10007000,3,1
810009476,3_468_01,,6,0,0,,,,0,0,,,,0,0,,,,,煞尼克幻影,10004000,1,,,1,1,0,1,10007000,3,1
810009478,3_600_81,,6,0,0,,,,0,0,,,,0,0,,,,,,10004000,1,,,0,0,0,0,0,0,1
810009479,3_223_01,,6,0,0,,,,0,0,,,,0,0,,,,,龍龍希野巴,0,0,,,1,1,0,1,10007000,3,1
810009480,3_226_02,,6,0,0,,,,0,0,,,,0,0,,,,,女王蜂護衛軍,0,0,,,1,1,0,1,10007000,2,1
810009481,3_321_01,,6,0,0,,,,0,0,,,,0,0,,,,,灼之黯影者,0,0,,,1,1,0,1,10007000,3,1
810009482,3_321_02,,6,0,0,,,,0,0,,,,0,0,,,,,電弧黯影者,0,0,,,1,1,0,1,10007000,3,1
815000633,2_596_13,2_596_13_10,4,0,0,,,,0,0,,,,0,0,,,,,,0,0,,,1,0,0,0,0,0,1
810009483,3_1007_01,,6,0,0,,,,0,0,,,,0,0,,,,,老虎,10004000,12,,,1,1,0,1,10007000,1,1
810009484,3_1007_02,,6,0,0,,,,0,0,,,,0,0,,,,,白虎,10004000,13,,,1,1,0,1,10007000,2,1
810009485,3_1007_03,,6,0,0,,,,0,0,,,,0,0,,,,,黑虎,10004000,14,,,1,1,0,1,10007000,2,1
810009486,3_600_76,,6,0,0,,,,0,0,,,,0,0,,,,,,10004000,1,,,1,1,0,1,10007000,3,1
810009487,3_600_77,,6,0,0,,,,0,0,,,,0,0,,,,,,10004000,1,,,1,1,0,1,10007000,3,1
810009488,3_600_78,,6,0,0,,,,0,0,,,,0,0,,,,,,10004000,1,,,1,1,0,1,10007000,3,1
810009489,3_600_79,,6,0,0,,,,0,0,,,,0,0,,,,,,10004000,1,,,1,1,0,1,10007000,3,1
810009490,3_600_80,,6,0,0,,,,0,0,,,,0,0,,,,,,10004000,1,,,1,1,0,1,10007000,3,1
810009491,3_600_81,,6,0,0,,,,0,0,,,,0,0,,,,,,10004000,1,,,1,1,0,1,10007000,3,1
810009492,3_600_82,,6,0,0,,,,0,0,,,,0,0,,,,,,10004000,1,,,1,1,0,1,10007000,3,1
810009493,3_600_83,,6,0,0,,,,0,0,,,,0,0,,,,,,10004000,1,,,1,1,0,1,10007000,3,1
810009494,3_600_84,,6,0,0,,,,0,0,,,,0,0,,,,,,10004000,1,,,1,1,0,1,10007000,3,1
812010661,1_103_02,1_103_02_10,2,0,0,,,,0,0,,,,0,0,,,,117,??,10005001,144,,,1,0,0,1,0,0,1
812010662,1_103_03,1_103_03_10,2,0,0,,,,0,0,,,,0,0,,,,117,??,10005001,145,,,1,0,0,1,0,0,1
812010663,1_103_04,1_103_04_10,2,0,0,,,,0,0,,,,0,0,,,,117,??,10005001,146,,,1,0,0,1,0,0,1
810009495,3_1084_01,,6,0,0,,,,0,0,,,,0,0,,,,,底波拉冰獺,10004000,1,,,1,1,0,1,10007000,3,1
810009496,3_1084_02,,6,0,0,,,,0,0,,,,0,0,,,,,猖狂冰獺,10004000,1,,,1,1,0,1,10007000,3,1
810009497,3_1087_01,,6,0,0,,,,0,0,,,,0,0,,,,,平凡雪人,10004000,1,,,1,1,0,1,10007000,3,1
810009498,3_1086_01,,6,0,0,,,,0,0,,,,0,0,,,,,無名溫迪哥,10004000,1,,,1,1,0,1,10007000,3,1
810009499,3_1089_01,,6,0,0,,,,0,0,,,,0,0,,,,,永恆娜爾克,10004000,1,,,1,1,0,1,10007000,3,1
810009500,3_1083_01,,6,0,0,,,,0,0,,,,0,0,,,,,束縛玻瑞阿斯,10004000,1,,,1,1,0,1,10007000,3,1
810009501,3_1083_02,,6,0,0,,,,0,0,,,,0,0,,,,,痛苦玻瑞阿斯,10004000,1,,,1,1,0,1,10007000,3,1
810009502,3_1083_03,,6,0,0,,,,0,0,,,,0,0,,,,,汙染玻瑞阿斯,10004000,1,,,1,1,0,1,10007000,3,1
810009503,3_1089_03,,6,0,0,,,,0,0,,,,0,0,,,,,絕望娜爾克,10004000,1,,,1,1,0,1,10007000,3,1
810009504,3_1088_03,,6,0,0,,,,0,0,,,,0,0,,,,,雪國布迪亞因霍倫,10004000,1,,,1,1,0,1,10007000,3,1
810009505,3_1085_03,,6,0,0,,,,0,0,,,,0,0,,,,,地獄火狐,10004000,1,,,1,1,0,1,10007000,3,1
810009506,3_1084_03,,6,0,0,,,,0,0,,,,0,0,,,,,逃脫冰獺,10004000,1,,,1,1,0,1,10007000,3,1
810009507,3_1087_02,,6,0,0,,,,0,0,,,,0,0,,,,,帥氣雪人,10004000,1,,,1,1,0,1,10007000,3,1
810009508,3_1087_03,,6,0,0,,,,0,0,,,,0,0,,,,,不良雪人,10004000,1,,,1,1,0,1,10007000,3,1
810009509,3_1086_02,,6,0,0,,,,0,0,,,,0,0,,,,,喪失溫迪哥,10004000,1,,,1,1,0,1,10007000,3,1
810009510,3_1086_03,,6,0,0,,,,0,0,,,,0,0,,,,,妄想溫迪哥,10004000,1,,,1,1,0,1,10007000,3,1
810009511,3_1086_04,,6,0,0,,,,0,0,,,,0,0,,,,,分裂溫迪哥,10004000,1,,,1,1,0,1,10007000,3,1
810009512,3_1089_04,,6,0,0,,,,0,0,,,,0,0,,,,,悲傷娜爾克,10004000,1,,,1,1,0,1,10007000,3,1
810009513,3_1089_02,,6,0,0,,,,0,0,,,,0,0,,,,,不幸娜爾克,10004000,1,,,1,1,0,1,10007000,3,1
810009514,3_1088_01,,6,0,0,,,,0,0,,,,0,0,,,,,紅色布迪亞因霍倫,10004000,1,,,1,1,0,1,10007000,3,1
810009515,3_1088_02,,6,0,0,,,,0,0,,,,0,0,,,,,藍色布迪亞因霍倫,10004000,1,,,1,1,0,1,10007000,3,1
810009516,3_1085_01,,6,0,0,,,,0,0,,,,0,0,,,,,紅火狐,10004000,1,,,1,1,0,1,10007000,3,1
810009517,3_1085_02,,6,0,0,,,,0,0,,,,0,0,,,,,藍火狐,10004000,1,,,1,1,0,1,10007000,3,1
810009518,3_1080_01,,6,0,0,,,,0,0,,,,0,0,,,,,阿爾戈斯,10004004,130,,,1,1,0,1,10007000,5,50
810009519,3_1081_01,,6,0,0,,,,0,0,,,,0,0,,,,,艾可,10004004,131,,,1,1,0,1,10007000,5,99
810009520,3_1082_01,,6,0,0,,,,0,0,,,,0,0,,,,,莉莉歐佩,10004004,132,,,1,1,0,1,10007000,5,50
810009521,3_1001_01,,6,0,0,,,,0,0,,,,0,0,,,,474,夢鄉耶比妹妹,10004000,1,,,1,1,0,1,10007000,1,1
810009522,3_1002_01,,6,0,0,,,,0,0,,,,0,0,,,,474,夢鄉兵蟻G,10004000,2,,,1,1,0,1,10007000,1,1
810009523,3_189_01,,6,0,0,,,,0,0,,,,0,0,,,,475,某隻家貓,0,0,,,1,1,0,1,10007000,4,1
810009524,3_189_02,,6,0,0,,,,0,0,,,,0,0,,,,475,某隻流浪貓,0,0,,,1,1,0,1,10007000,4,1
810009525,2_002_93,2_002_93_10,1,0,0,,,,0,0,,,,0,0,,,,476,程式錯誤無線機器,10004000,1,,,1,1,0,1,10007000,2,1
810009526,2_002_94,2_002_94_10,1,0,0,,,,0,0,,,,0,0,,,,476,程式錯誤帝亞歐,10004000,1,,,1,1,0,1,10007000,3,1
810009527,2_002_12,2_002_12_10,1,0,0,,,,0,0,,,,0,0,,,,"26,310,323,324,332,334,337,340,341,343,345,349,350,351,352,356,357,361,362,369,371,372,374,377,379,382,383,384,387,389,390,406,408,413,414,416,418,431,432,441,443,456,457,460,461,469,470,472,477,478,480,481,482,483",?? ???,10004000,110,,,0,0,0,1,10007000,2,1
810009528,2_800_03,,1,0,0,,,,0,0,,,,0,0,,,,488,[???] ??? ???,10004000,1,,,0,0,0,0,10007000,0,1
810009529,3_050_01,,6,0,0,,,,0,0,,,,0,0,,,,5,蒂亞的演唱會宣傳團隊,10004000,1,,,1,1,0,1,10007000,3,1
810009530,3_215_01,,6,0,0,,,,0,0,,,,0,0,,,,"484,485,486,487",鮮蝦海苔飯捲,10004000,1,,,1,1,0,1,10007000,3,1
810009531,3_215_02,,6,0,0,,,,0,0,,,,0,0,,,,"484,485,486,487",全州拌飯,10004000,1,,,1,1,0,1,10007000,1,1
810009532,2_002_75,2_002_17_10,1,1,33,請給我鮮蝦海苔飯捲!,,,4,33,請給我鮮蝦海苔飯捲!,,,2,33,請給我鮮蝦海苔飯捲!,,,"484,485,486,487",客人 A,10004000,1,,,1,0,0,1,10007000,1,1
810009533,3_059_01,,6,1,33,請給我全州拌飯!,,,4,33,請給我全州拌飯!,,,2,33,請給我全州拌飯!,,,"484,485,486,487",客人 B,10004000,197,,,1,0,0,1,10007000,1,1
815100059,2_596_15,2_596_15_10,4,0,0,,,,0,0,,,,0,0,,,,,,0,0,,,1,0,0,0,0,0,1
810009535,2_700_02,2_700_02_10,1,0,0,,,,0,0,,,,0,0,,,,"484,485,486,487",?? ???,0,0,,,0,0,0,0,0,0,1
810009536,3_800_11,,6,0,0,,,,0,0,,,,0,0,,,,"484,485,486,487",,0,0,,,0,0,510,0,0,0,1
810009537,3_702_66,,6,0,0,,,,0,0,,,,0,0,,,,,,0,0,,,0,0,0,0,0,0,1
810009538,3_702_67,,6,0,0,,,,0,0,,,,0,0,,,,,,0,0,,,0,0,0,0,0,0,1
810009539,3_702_68,,6,0,0,,,,0,0,,,,0,0,,,,,,0,0,,,0,0,0,0,0,0,1
810009540,3_702_69,,6,0,0,,,,0,0,,,,0,0,,,,,,0,0,,,0,0,0,0,0,0,1
810009541,3_702_82,,6,0,0,,,,0,0,,,,0,0,,,,,,0,0,,,0,0,0,0,0,0,1
810009542,3_702_83,,6,0,0,,,,0,0,,,,0,0,,,,,,0,0,,,0,0,0,0,0,0,1
810009543,3_702_90,,6,0,0,,,,0,0,,,,0,0,,,,,,0,0,,,0,0,0,0,0,0,1
810009544,3_702_74,,6,0,0,,,,0,0,,,,0,0,,,,,,0,0,,,0,0,0,0,0,0,1
810009545,3_702_75,,6,0,0,,,,0,0,,,,0,0,,,,,,0,0,,,0,0,0,0,0,0,1
810009546,3_702_56,,6,0,0,,,,0,0,,,,0,0,,,,,,0,0,,,0,0,0,0,0,0,1
810009547,3_702_56,,6,0,0,,,,0,0,,,,0,0,,,,,,0,0,,,0,0,0,0,0,0,1
810009548,3_702_57,,6,0,0,,,,0,0,,,,0,0,,,,,,0,0,,,0,0,0,0,0,0,1
810009549,3_702_60,,6,0,0,,,,0,0,,,,0,0,,,,,,0,0,,,0,0,0,0,0,0,1
810009550,3_702_61,,6,0,0,,,,0,0,,,,0,0,,,,,,0,0,,,0,0,0,0,0,0,1
810009551,3_702_62,,6,0,0,,,,0,0,,,,0,0,,,,,,0,0,,,0,0,0,0,0,0,1
810009552,3_702_63,,6,0,0,,,,0,0,,,,0,0,,,,,,0,0,,,0,0,0,0,0,0,1
810009553,3_702_64,,6,0,0,,,,0,0,,,,0,0,,,,,,0,0,,,0,0,0,0,0,0,1
810009554,3_702_65,,6,0,0,,,,0,0,,,,0,0,,,,,,0,0,,,0,0,0,0,0,0,1
810009555,3_702_52,,6,0,0,,,,0,0,,,,0,0,,,,,,0,0,,,0,0,0,0,0,0,1
810009556,3_702_53,,6,0,0,,,,0,0,,,,0,0,,,,,,0,0,,,0,0,0,0,0,0,1
810009557,3_702_59,,6,0,0,,,,0,0,,,,0,0,,,,,,0,0,,,0,0,0,0,0,0,1
810009558,3_702_77,,6,0,0,,,,0,0,,,,0,0,,,,,,0,0,,,0,0,0,0,0,0,1
810009559,3_702_78,,6,0,0,,,,0,0,,,,0,0,,,,,,0,0,,,0,0,0,0,0,0,1
810009560,3_702_79,,6,0,0,,,,0,0,,,,0,0,,,,,,0,0,,,0,0,0,0,0,0,1
810009561,3_702_80,,6,0,0,,,,0,0,,,,0,0,,,,,,0,0,,,0,0,0,0,0,0,1
810009562,3_702_51,,6,0,0,,,,0,0,,,,0,0,,,,,,0,0,,,0,0,0,0,0,0,1
810009563,3_600_40,,6,0,0,,,,0,0,,,,0,0,,,,"336,337",寶物箱子,10004002,26,,,1,0,0,1,10007000,5,1
810009564,3_600_40,,6,0,0,,,,0,0,,,,0,0,,,,"343,344,345",寶物箱子,10004002,26,,,1,0,0,1,10007000,5,1
810009565,3_1079_02,,6,0,0,,,,0,0,,,,0,0,,,,310,惡魔胖胖耶比,0,0,,,1,1,0,1,10007000,3,1
810009566,3_1079_02,,6,0,0,,,,0,0,,,,0,0,,,,337,惡魔胖胖耶比,0,0,,,1,1,0,1,10007000,3,1
810009567,3_1079_02,,6,0,0,,,,0,0,,,,0,0,,,,345,惡魔胖胖耶比,0,0,,,1,1,0,1,10007000,3,1
810009568,3_702_89,,6,0,0,,,,0,0,,,,0,0,,,,,,0,0,,,0,0,0,0,0,0,1
810009569,3_702_84,,6,0,0,,,,0,0,,,,0,0,,,,,,0,0,,,0,0,0,0,0,0,1
810009570,3_702_85,,6,0,0,,,,0,0,,,,0,0,,,,,,0,0,,,0,0,0,0,0,0,1
810009571,3_702_86,,6,0,0,,,,0,0,,,,0,0,,,,,,0,0,,,0,0,0,0,0,0,1
810009572,3_702_87,,6,0,0,,,,0,0,,,,0,0,,,,,,0,0,,,0,0,0,0,0,0,1
810009573,3_702_88,,6,0,0,,,,0,0,,,,0,0,,,,,,0,0,,,0,0,0,0,0,0,1
810009574,3_703_06,,6,0,0,,,,0,0,,,,0,0,,,,,,0,0,,,0,0,0,0,0,0,1
810009575,3_702_97,,6,0,0,,,,0,0,,,,0,0,,,,,,0,0,,,0,0,0,0,0,0,1
810009576,3_702_47,,6,0,0,,,,0,0,,,,0,0,,,,,,0,0,,,0,0,0,0,0,0,1
810009577,3_702_95,,6,0,0,,,,0,0,,,,0,0,,,,,,0,0,,,0,0,0,0,0,0,1
810009578,3_702_96,,6,0,0,,,,0,0,,,,0,0,,,,,,0,0,,,0,0,0,0,0,0,1
810009579,3_702_99,,6,0,0,,,,0,0,,,,0,0,,,,,,0,0,,,0,0,0,0,0,0,1
810009580,3_703_01,,6,0,0,,,,0,0,,,,0,0,,,,,,0,0,,,0,0,0,0,0,0,1
810009581,3_703_02,,6,0,0,,,,0,0,,,,0,0,,,,,,0,0,,,0,0,0,0,0,0,1
810009582,3_703_03,,6,0,0,,,,0,0,,,,0,0,,,,,,0,0,,,0,0,0,0,0,0,1
810009583,3_703_04,,6,0,0,,,,0,0,,,,0,0,,,,,,0,0,,,0,0,0,0,0,0,1
810009584,3_703_05,,6,0,0,,,,0,0,,,,0,0,,,,,,0,0,,,0,0,0,0,0,0,1
810009585,3_702_94,,6,0,0,,,,0,0,,,,0,0,,,,,,0,0,,,0,0,0,0,0,0,1
810009586,3_702_91,,6,0,0,,,,0,0,,,,0,0,,,,,,0,0,,,0,0,0,0,0,0,1
810009587,3_702_92,,6,0,0,,,,0,0,,,,0,0,,,,,,0,0,,,0,0,0,0,0,0,1
