ID,_Name,_Description,_Application_Type,_OptionGroup,_OptionLevel,_Effect,_Effect_Type,_Option_Min,_Option_Max,_Enchant_Min,_Enchant_Max
17826,力量/魔力 %+d,力量/魔力 %+d ~ %+d,0,6600,1,1,594,1,25000,1,25000
17831,一般怪物支配力 +%0.1F%%,一般怪物支配力 +%0.1F%% ~ +%0.1F%%,0,12100,1,1,573,1,50,1,50
17836,一般怪物支配力 +%0.1F%%,一般怪物支配力 +%0.1F%% ~ +%0.1F%%,0,12100,1,1,573,1,50,1,50
17841,BOSS怪物支配力 +%0.1F%%,BOSS怪物支配力 +%0.1F%% ~ +%0.1F%%,0,12200,1,1,574,1,50,1,50
17846,BOSS怪物支配力 +%0.1F%%,BOSS怪物支配力 +%0.1F%% ~ +%0.1F%%,0,12200,1,1,574,1,50,1,50
17001,Lv1 武器攻擊力/屬性力 %+d,Lv1 武器攻擊力/屬性力 %+d ~ %+d,0,11000,1,1,586,1,4,1,4
17002,Lv2 武器攻擊力/屬性力 %+d,Lv2 武器攻擊力/屬性力 %+d ~ %+d,0,11000,2,1,586,2,8,1,4
17003,Lv3 武器攻擊力/屬性力 %+d,Lv3 武器攻擊力/屬性力 %+d ~ %+d,0,11000,3,1,586,3,12,1,4
17004,Lv4 武器攻擊力/屬性力 %+d,Lv4 武器攻擊力/屬性力 %+d ~ %+d,0,11000,4,1,586,4,16,1,4
17005,Lv5 武器攻擊力/屬性力 %+d,Lv5 武器攻擊力/屬性力 %+d ~ %+d,0,11000,5,1,586,5,20,1,4
17006,Lv6 武器攻擊力/屬性力 %+d,Lv6 武器攻擊力/屬性力 %+d ~ %+d,0,11000,6,1,586,6,24,1,4
17007,Lv7 武器攻擊力/屬性力 %+d,Lv7 武器攻擊力/屬性力 %+d ~ %+d,0,11000,7,1,586,7,28,1,4
17008,Lv8 武器攻擊力/屬性力 %+d,Lv8 武器攻擊力/屬性力 %+d ~ %+d,0,11000,8,1,586,8,32,1,4
17009,Lv9 武器攻擊力/屬性力 %+d,Lv9 武器攻擊力/屬性力 %+d ~ %+d,0,11000,9,1,586,9,36,1,4
17010,Lv10 武器攻擊力/屬性力 %+d,Lv10 武器攻擊力/屬性力 %+d ~ %+d,0,11000,10,1,586,10,40,1,4
17011,Lv11 武器攻擊力/屬性力 %+d,Lv11 武器攻擊力/屬性力 %+d ~ %+d,0,11000,11,1,586,11,46,1,6
17012,Lv12 武器攻擊力/屬性力 %+d,Lv12 武器攻擊力/屬性力 %+d ~ %+d,0,11000,12,1,586,12,52,1,6
17013,Lv13 武器攻擊力/屬性力 %+d,Lv13 武器攻擊力/屬性力 %+d ~ %+d,0,11000,13,1,586,13,58,1,6
17014,Lv14 武器攻擊力/屬性力 %+d,Lv14 武器攻擊力/屬性力 %+d ~ %+d,0,11000,14,1,586,14,64,1,6
17015,Lv15 武器攻擊力/屬性力 %+d,Lv15 武器攻擊力/屬性力 %+d ~ %+d,0,11000,15,1,586,15,70,1,6
17016,Lv16 武器攻擊力/屬性力 %+d,Lv16 武器攻擊力/屬性力 %+d ~ %+d,0,11000,16,1,586,16,76,1,6
17017,Lv17 武器攻擊力/屬性力 %+d,Lv17 武器攻擊力/屬性力 %+d ~ %+d,0,11000,17,1,586,17,82,1,6
17018,Lv18 武器攻擊力/屬性力 %+d,Lv18 武器攻擊力/屬性力 %+d ~ %+d,0,11000,18,1,586,18,88,1,6
17019,Lv19 武器攻擊力/屬性力 %+d,Lv19 武器攻擊力/屬性力 %+d ~ %+d,0,11000,19,1,586,19,94,1,6
17020,Lv20 武器攻擊力/屬性力 %+d,Lv20 武器攻擊力/屬性力 %+d ~ %+d,0,11000,20,1,586,20,100,1,6
17901,Lv1 所有能力值 %+d,Lv1 所有能力值 %+d ~ %+d,0,7700,1,1,455,1,30,1,30
17902,Lv2 所有能力值 %+d,Lv2 所有能力值 %+d ~ %+d,0,7700,2,1,455,2,66,1,36
17903,Lv3 所有能力值 %+d,Lv3 所有能力值 %+d ~ %+d,0,7700,3,1,455,3,108,1,42
17904,Lv4 所有能力值 %+d,Lv4 所有能力值 %+d ~ %+d,0,7700,4,1,455,4,156,1,48
17905,Lv5 所有能力值 %+d,Lv5 所有能力值 %+d ~ %+d,0,7700,5,1,455,5,210,1,54
17906,Lv6 所有能力值 %+d,Lv6 所有能力值 %+d ~ %+d,0,7700,6,1,455,6,270,1,60
17907,Lv7 所有能力值 %+d,Lv7 所有能力值 %+d ~ %+d,0,7700,7,1,455,7,336,1,66
17908,Lv8 所有能力值 %+d,Lv8 所有能力值 %+d ~ %+d,0,7700,8,1,455,8,408,1,72
17909,Lv9 所有能力值 %+d,Lv9 所有能力值 %+d ~ %+d,0,7700,9,1,455,9,486,1,78
17910,Lv10 所有能力值 %+d,Lv10 所有能力值 %+d ~ %+d,0,7700,10,1,455,10,570,1,84
17911,Lv11 所有能力值 %+d,Lv11 所有能力值 %+d ~ %+d,0,7700,11,1,455,11,705,1,135
17912,Lv12 所有能力值 %+d,Lv12 所有能力值 %+d ~ %+d,0,7700,12,1,455,12,849,1,144
17913,Lv13 所有能力值 %+d,Lv13 所有能力值 %+d ~ %+d,0,7700,13,1,455,13,1002,1,153
17914,Lv14 所有能力值 %+d,Lv14 所有能力值 %+d ~ %+d,0,7700,14,1,455,14,1164,1,162
17915,Lv15 所有能力值 %+d,Lv15 所有能力值 %+d ~ %+d,0,7700,15,1,455,15,1335,1,171
17916,Lv16 所有能力值 %+d,Lv16 所有能力值 %+d ~ %+d,0,7700,16,1,455,16,1515,1,180
17917,Lv17 所有能力值 %+d,Lv17 所有能力值 %+d ~ %+d,0,7700,17,1,455,17,1704,1,189
17918,Lv18 所有能力值 %+d,Lv18 所有能力值 %+d ~ %+d,0,7700,18,1,455,18,1902,1,198
17919,Lv19 所有能力值 %+d,Lv19 所有能力值 %+d ~ %+d,0,7700,19,1,455,19,2109,1,207
17920,Lv20 所有能力值 %+d,Lv20 所有能力值 %+d ~ %+d,0,7700,20,1,455,20,2325,1,216
18001,Lv1 物理/魔法固定傷害 %+d,Lv1 物理/魔法固定傷害 %+d ~ %+d,0,7800,1,1,496,1,60,1,60
18002,Lv2 物理/魔法固定傷害 %+d,Lv2 物理/魔法固定傷害 %+d ~ %+d,0,7800,2,1,496,2,132,1,72
18003,Lv3 物理/魔法固定傷害 %+d,Lv3 物理/魔法固定傷害 %+d ~ %+d,0,7800,3,1,496,3,216,1,84
18004,Lv4 物理/魔法固定傷害 %+d,Lv4 物理/魔法固定傷害 %+d ~ %+d,0,7800,4,1,496,4,312,1,96
18005,Lv5 物理/魔法固定傷害 %+d,Lv5 物理/魔法固定傷害 %+d ~ %+d,0,7800,5,1,496,5,420,1,108
18006,Lv6 物理/魔法固定傷害 %+d,Lv6 物理/魔法固定傷害 %+d ~ %+d,0,7800,6,1,496,6,540,1,120
18007,Lv7 物理/魔法固定傷害 %+d,Lv7 物理/魔法固定傷害 %+d ~ %+d,0,7800,7,1,496,7,672,1,132
18008,Lv8 物理/魔法固定傷害 %+d,Lv8 物理/魔法固定傷害 %+d ~ %+d,0,7800,8,1,496,8,816,1,144
18009,Lv9 物理/魔法固定傷害 %+d,Lv9 物理/魔法固定傷害 %+d ~ %+d,0,7800,9,1,496,9,972,1,156
18010,Lv10 物理/魔法固定傷害 %+d,Lv10 物理/魔法固定傷害 %+d ~ %+d,0,7800,10,1,496,10,1140,1,168
18011,Lv11 物理/魔法固定傷害 %+d,Lv11 物理/魔法固定傷害 %+d ~ %+d,0,7800,11,1,496,11,1410,1,270
18012,Lv12 物理/魔法固定傷害 %+d,Lv12 物理/魔法固定傷害 %+d ~ %+d,0,7800,12,1,496,12,1698,1,288
18013,Lv13 物理/魔法固定傷害 %+d,Lv13 物理/魔法固定傷害 %+d ~ %+d,0,7800,13,1,496,13,2004,1,306
18014,Lv14 物理/魔法固定傷害 %+d,Lv14 物理/魔法固定傷害 %+d ~ %+d,0,7800,14,1,496,14,2328,1,324
18015,Lv15 物理/魔法固定傷害 %+d,Lv15 物理/魔法固定傷害 %+d ~ %+d,0,7800,15,1,496,15,2670,1,342
18016,Lv16 物理/魔法固定傷害 %+d,Lv16 物理/魔法固定傷害 %+d ~ %+d,0,7800,16,1,496,16,3030,1,360
18017,Lv17 物理/魔法固定傷害 %+d,Lv17 物理/魔法固定傷害 %+d ~ %+d,0,7800,17,1,496,17,3408,1,378
18018,Lv18 物理/魔法固定傷害 %+d,Lv18 物理/魔法固定傷害 %+d ~ %+d,0,7800,18,1,496,18,3804,1,396
18019,Lv19 物理/魔法固定傷害 %+d,Lv19 物理/魔法固定傷害 %+d ~ %+d,0,7800,19,1,496,19,4218,1,414
18020,Lv20 物理/魔法固定傷害 %+d,Lv20 物理/魔法固定傷害 %+d ~ %+d,0,7800,20,1,496,20,4650,1,432
18201,Lv1 防禦力 %+d,Lv1 防禦力 %+d ~ %+d,0,10300,1,1,216,1,30,1,30
18202,Lv2 防禦力 %+d,Lv2 防禦力 %+d ~ %+d,0,10300,2,1,216,2,66,1,36
18203,Lv3 防禦力 %+d,Lv3 防禦力 %+d ~ %+d,0,10300,3,1,216,3,108,1,42
18204,Lv4 防禦力 %+d,Lv4 防禦力 %+d ~ %+d,0,10300,4,1,216,4,156,1,48
18205,Lv5 防禦力 %+d,Lv5 防禦力 %+d ~ %+d,0,10300,5,1,216,5,210,1,54
18206,Lv6 防禦力 %+d,Lv6 防禦力 %+d ~ %+d,0,10300,6,1,216,6,270,1,60
18207,Lv7 防禦力 %+d,Lv7 防禦力 %+d ~ %+d,0,10300,7,1,216,7,336,1,66
18208,Lv8 防禦力 %+d,Lv8 防禦力 %+d ~ %+d,0,10300,8,1,216,8,408,1,72
18209,Lv9 防禦力 %+d,Lv9 防禦力 %+d ~ %+d,0,10300,9,1,216,9,486,1,78
18210,Lv10 防禦力 %+d,Lv10 防禦力 %+d ~ %+d,0,10300,10,1,216,10,570,1,84
18211,Lv11 防禦力 %+d,Lv11 防禦力 %+d ~ %+d,0,10300,11,1,216,11,750,1,180
18212,Lv12 防禦力 %+d,Lv12 防禦力 %+d ~ %+d,0,10300,12,1,216,12,942,1,192
18213,Lv13 防禦力 %+d,Lv13 防禦力 %+d ~ %+d,0,10300,13,1,216,13,1146,1,204
18214,Lv14 防禦力 %+d,Lv14 防禦力 %+d ~ %+d,0,10300,14,1,216,14,1362,1,216
18215,Lv15 防禦力 %+d,Lv15 防禦力 %+d ~ %+d,0,10300,15,1,216,15,1590,1,228
18216,Lv16 防禦力 %+d,Lv16 防禦力 %+d ~ %+d,0,10300,16,1,216,16,1830,1,240
18217,Lv17 防禦力 %+d,Lv17 防禦力 %+d ~ %+d,0,10300,17,1,216,17,2082,1,252
18218,Lv18 防禦力 %+d,Lv18 防禦力 %+d ~ %+d,0,10300,18,1,216,18,2346,1,264
18219,Lv19 防禦力 %+d,Lv19 防禦力 %+d ~ %+d,0,10300,19,1,216,19,2622,1,276
18220,Lv20 防禦力 %+d,Lv20 防禦力 %+d ~ %+d,0,10300,20,1,216,20,2910,1,288
18401,Lv1 魔法抗力 %+d,Lv1 魔法抗力 %+d ~ %+d,0,2900,1,1,70,1,30,1,30
18402,Lv2 魔法抗力 %+d,Lv2 魔法抗力 %+d ~ %+d,0,2900,2,1,70,2,66,1,36
18403,Lv3 魔法抗力 %+d,Lv3 魔法抗力 %+d ~ %+d,0,2900,3,1,70,3,108,1,42
18404,Lv4 魔法抗力 %+d,Lv4 魔法抗力 %+d ~ %+d,0,2900,4,1,70,4,156,1,48
18405,Lv5 魔法抗力 %+d,Lv5 魔法抗力 %+d ~ %+d,0,2900,5,1,70,5,210,1,54
18406,Lv6 魔法抗力 %+d,Lv6 魔法抗力 %+d ~ %+d,0,2900,6,1,70,6,270,1,60
18407,Lv7 魔法抗力 %+d,Lv7 魔法抗力 %+d ~ %+d,0,2900,7,1,70,7,336,1,66
18408,Lv8 魔法抗力 %+d,Lv8 魔法抗力 %+d ~ %+d,0,2900,8,1,70,8,408,1,72
18409,Lv9 魔法抗力 %+d,Lv9 魔法抗力 %+d ~ %+d,0,2900,9,1,70,9,486,1,78
18410,Lv10 魔法抗力 %+d,Lv10 魔法抗力 %+d ~ %+d,0,2900,10,1,70,10,570,1,84
18411,Lv11 魔法抗力 %+d,Lv11 魔法抗力 %+d ~ %+d,0,2900,11,1,70,11,750,1,180
18412,Lv12 魔法抗力 %+d,Lv12 魔法抗力 %+d ~ %+d,0,2900,12,1,70,12,942,1,192
18413,Lv13 魔法抗力 %+d,Lv13 魔法抗力 %+d ~ %+d,0,2900,13,1,70,13,1146,1,204
18414,Lv14 魔法抗力 %+d,Lv14 魔法抗力 %+d ~ %+d,0,2900,14,1,70,14,1362,1,216
18415,Lv15 魔法抗力 %+d,Lv15 魔法抗力 %+d ~ %+d,0,2900,15,1,70,15,1590,1,228
18416,Lv16 魔法抗力 %+d,Lv16 魔法抗力 %+d ~ %+d,0,2900,16,1,70,16,1830,1,240
18417,Lv17 魔法抗力 %+d,Lv17 魔法抗力 %+d ~ %+d,0,2900,17,1,70,17,2082,1,252
18418,Lv18 魔法抗力 %+d,Lv18 魔法抗力 %+d ~ %+d,0,2900,18,1,70,18,2346,1,264
18419,Lv19 魔法抗力 %+d,Lv19 魔法抗力 %+d ~ %+d,0,2900,19,1,70,19,2622,1,276
18420,Lv20 魔法抗力 %+d,Lv20 魔法抗力 %+d ~ %+d,0,2900,20,1,70,20,2910,1,288
18601,Lv1 彩虹幣獲得 %+d％,Lv1 彩虹幣獲得 %+d％ ~ %+d％,0,5700,1,1,128,1,2,1,2
18602,Lv2 彩虹幣獲得 %+d％,Lv2 彩虹幣獲得 %+d％ ~ %+d％,0,5700,2,1,128,2,4,1,2
18603,Lv3 彩虹幣獲得 %+d％,Lv3 彩虹幣獲得 %+d％ ~ %+d％,0,5700,3,1,128,3,6,1,2
18604,Lv4 彩虹幣獲得 %+d％,Lv4 彩虹幣獲得 %+d％ ~ %+d％,0,5700,4,1,128,4,8,1,2
18605,Lv5 彩虹幣獲得 %+d％,Lv5 彩虹幣獲得 %+d％ ~ %+d％,0,5700,5,1,128,5,10,1,2
18606,Lv6 彩虹幣獲得 %+d％,Lv6 彩虹幣獲得 %+d％ ~ %+d％,0,5700,6,1,128,6,12,1,2
18607,Lv7 彩虹幣獲得 %+d％,Lv7 彩虹幣獲得 %+d％ ~ %+d％,0,5700,7,1,128,7,14,1,2
18608,Lv8 彩虹幣獲得 %+d％,Lv8 彩虹幣獲得 %+d％ ~ %+d％,0,5700,8,1,128,8,16,1,2
18609,Lv9 彩虹幣獲得 %+d％,Lv9 彩虹幣獲得 %+d％ ~ %+d％,0,5700,9,1,128,9,18,1,2
18610,Lv10 彩虹幣獲得 %+d％,Lv10 彩虹幣獲得 %+d％ ~ %+d％,0,5700,10,1,128,10,20,1,3
18611,Lv11 彩虹幣獲得 %+d％,Lv11 彩虹幣獲得 %+d％ ~ %+d％,0,5700,11,1,128,11,22,1,3
18612,Lv12 彩虹幣獲得 %+d％,Lv12 彩虹幣獲得 %+d％ ~ %+d％,0,5700,12,1,128,12,24,1,3
18613,Lv13 彩虹幣獲得 %+d％,Lv13 彩虹幣獲得 %+d％ ~ %+d％,0,5700,13,1,128,13,26,1,3
18614,Lv14 彩虹幣獲得 %+d％,Lv14 彩虹幣獲得 %+d％ ~ %+d％,0,5700,14,1,128,14,28,1,3
18615,Lv15 彩虹幣獲得 %+d％,Lv15 彩虹幣獲得 %+d％ ~ %+d％,0,5700,15,1,128,15,30,1,3
18616,Lv16 彩虹幣獲得 %+d％,Lv16 彩虹幣獲得 %+d％ ~ %+d％,0,5700,16,1,128,16,32,1,3
18617,Lv17 彩虹幣獲得 %+d％,Lv17 彩虹幣獲得 %+d％ ~ %+d％,0,5700,17,1,128,17,34,1,3
18618,Lv18 彩虹幣獲得 %+d％,Lv18 彩虹幣獲得 %+d％ ~ %+d％,0,5700,18,1,128,18,36,1,3
18619,Lv19 彩虹幣獲得 %+d％,Lv19 彩虹幣獲得 %+d％ ~ %+d％,0,5700,19,1,128,19,38,1,3
18620,Lv20 彩虹幣獲得 %+d％,Lv20 彩虹幣獲得 %+d％ ~ %+d％,0,5700,20,1,128,20,40,1,3
18801,Lv1 最大 HP %+d,Lv1 最大 HP %+d ~ %+d,0,900,1,1,30,1,180,1,180
18802,Lv2 最大 HP %+d,Lv2 最大 HP %+d ~ %+d,0,900,2,1,30,2,396,1,216
18803,Lv3 最大 HP %+d,Lv3 最大 HP %+d ~ %+d,0,900,3,1,30,3,648,1,252
18804,Lv4 最大 HP %+d,Lv4 最大 HP %+d ~ %+d,0,900,4,1,30,4,936,1,288
18805,Lv5 最大 HP %+d,Lv5 最大 HP %+d ~ %+d,0,900,5,1,30,5,1260,1,324
18806,Lv6 最大 HP %+d,Lv6 最大 HP %+d ~ %+d,0,900,6,1,30,6,1620,1,360
18807,Lv7 最大 HP %+d,Lv7 最大 HP %+d ~ %+d,0,900,7,1,30,7,2016,1,396
18808,Lv8 最大 HP %+d,Lv8 最大 HP %+d ~ %+d,0,900,8,1,30,8,2448,1,432
18809,Lv9 最大 HP %+d,Lv9 最大 HP %+d ~ %+d,0,900,9,1,30,9,2916,1,468
18810,Lv10 最大 HP %+d,Lv10 最大 HP %+d ~ %+d,0,900,10,1,30,10,3420,1,504
18811,Lv11 最大 HP %+d,Lv11 最大 HP %+d ~ %+d,0,900,11,1,30,11,4230,1,810
18812,Lv12 最大 HP %+d,Lv12 最大 HP %+d ~ %+d,0,900,12,1,30,12,5094,1,864
18813,Lv13 最大 HP %+d,Lv13 最大 HP %+d ~ %+d,0,900,13,1,30,13,6012,1,918
18814,Lv14 最大 HP %+d,Lv14 最大 HP %+d ~ %+d,0,900,14,1,30,14,6984,1,972
18815,Lv15 最大 HP %+d,Lv15 最大 HP %+d ~ %+d,0,900,15,1,30,15,8010,1,1026
18816,Lv16 最大 HP %+d,Lv16 最大 HP %+d ~ %+d,0,900,16,1,30,16,9090,1,1080
18817,Lv17 最大 HP %+d,Lv17 最大 HP %+d ~ %+d,0,900,17,1,30,17,10224,1,1134
18818,Lv18 最大 HP %+d,Lv18 最大 HP %+d ~ %+d,0,900,18,1,30,18,11412,1,1188
18819,Lv19 最大 HP %+d,Lv19 最大 HP %+d ~ %+d,0,900,19,1,30,19,12654,1,1242
18820,Lv20 最大 HP %+d,Lv20 最大 HP %+d ~ %+d,0,900,20,1,30,20,13950,1,1296
3401,Lv1防禦力/魔法抗力%+d,Lv1防禦力/魔法抗力%+d~%+d,0,3000,1,1,596,1,50,1,50
3402,Lv2防禦力/魔法抗力%+d,Lv2防禦力/魔法抗力%+d~%+d,0,3000,2,1,596,51,100,51,100
3403,Lv3防禦力/魔法抗力%+d,Lv3防禦力/魔法抗力%+d~%+d,0,3000,3,1,596,101,150,101,150
3404,Lv4防禦力/魔法抗力%+d,Lv4防禦力/魔法抗力%+d~%+d,0,3000,4,1,596,151,200,151,200
3405,Lv5防禦力/魔法抗力%+d,Lv5防禦力/魔法抗力%+d~%+d,0,3000,5,1,596,201,250,201,250
3406,Lv6防禦力/魔法抗力%+d,Lv6防禦力/魔法抗力%+d~%+d,0,3000,6,1,596,251,350,251,350
3407,Lv7防禦力/魔法抗力%+d,Lv7防禦力/魔法抗力%+d~%+d,0,3000,7,1,596,351,450,351,450
3408,Lv8防禦力/魔法抗力%+d,Lv8防禦力/魔法抗力%+d~%+d,0,3000,8,1,596,451,600,451,600
3409,Lv9防禦力/魔法抗力%+d,Lv9防禦力/魔法抗力%+d~%+d,0,3000,9,1,596,601,750,601,750
3410,Lv10防禦力/魔法抗力%+d,Lv10防禦力/魔法抗力%+d~%+d,0,3000,10,1,596,751,1000,751,1000
3411,Lv1幸運%+d,Lv1幸運%+d~%+d,0,300,1,1,18,1,75,1,75
3412,Lv2幸運%+d,Lv2幸運%+d~%+d,0,300,2,1,18,76,150,76,150
3413,Lv3幸運%+d,Lv3幸運%+d~%+d,0,300,3,1,18,151,225,151,225
3414,Lv4幸運%+d,Lv4幸運%+d~%+d,0,300,4,1,18,226,300,226,300
3415,Lv5幸運%+d,Lv5幸運%+d~%+d,0,300,5,1,18,301,375,301,375
3416,Lv6幸運%+d,Lv6幸運%+d~%+d,0,300,6,1,18,376,525,376,525
3417,Lv7幸運%+d,Lv7幸運%+d~%+d,0,300,7,1,18,526,675,526,675
3418,Lv8幸運%+d,Lv8幸運%+d~%+d,0,300,8,1,18,676,900,676,900
3419,Lv9幸運%+d,Lv9幸運%+d~%+d,0,300,9,1,18,901,1125,901,1125
3420,Lv10幸運%+d,Lv10幸運%+d~%+d,0,300,10,1,18,1126,1500,1126,1500
3421,Lv1體力%+d,Lv1體力%+d~%+d,0,700,1,1,26,1,75,1,75
3422,Lv2體力%+d,Lv2體力%+d~%+d,0,700,2,1,26,76,150,76,150
3423,Lv3體力%+d,Lv3體力%+d~%+d,0,700,3,1,26,151,225,151,225
3424,Lv4體力%+d,Lv4體力%+d~%+d,0,700,4,1,26,226,300,226,300
3425,Lv5體力%+d,Lv5體力%+d~%+d,0,700,5,1,26,301,375,301,375
3426,Lv6體力%+d,Lv6體力%+d~%+d,0,700,6,1,26,376,525,376,525
3427,Lv7體力%+d,Lv7體力%+d~%+d,0,700,7,1,26,526,675,526,675
3428,Lv8體力%+d,Lv8體力%+d~%+d,0,700,8,1,26,676,900,676,900
3429,Lv9體力%+d,Lv9體力%+d~%+d,0,700,9,1,26,901,1125,901,1125
3430,Lv10體力%+d,Lv10體力%+d~%+d,0,700,10,1,26,1126,1500,1126,1500
3431,Lv1體力/魔力%+d,Lv1體力/魔力%+d~%+d,0,6600,1,1,594,1,75,1,75
3432,Lv2體力/魔力%+d,Lv2體力/魔力%+d~%+d,0,6600,2,1,594,76,150,76,150
3433,Lv3體力/魔力%+d,Lv3體力/魔力%+d~%+d,0,6600,3,1,594,151,225,151,225
3434,Lv4體力/魔力%+d,Lv4體力/魔力%+d~%+d,0,6600,4,1,594,226,300,226,300
3435,Lv5體力/魔力%+d,Lv5體力/魔力%+d~%+d,0,6600,5,1,594,301,375,301,375
3436,Lv6體力/魔力%+d,Lv6體力/魔力%+d~%+d,0,6600,6,1,594,376,525,376,525
3437,Lv7體力/魔力%+d,Lv7體力/魔力%+d~%+d,0,6600,7,1,594,526,675,526,675
3438,Lv8體力/魔力%+d,Lv8體力/魔力%+d~%+d,0,6600,8,1,594,676,900,676,900
3439,Lv9體力/魔力%+d,Lv9體力/魔力%+d~%+d,0,6600,9,1,594,901,1125,901,1125
3440,Lv10體力/魔力%+d,Lv10體力/魔力%+d~%+d,0,6600,10,1,594,1126,1500,1126,1500
3441,Lv1所有能力值%+d,Lv1所有能力值%+d~%+d,0,7700,1,1,455,1,75,1,75
3442,Lv2所有能力值%+d,Lv2所有能力值%+d~%+d,0,7700,2,1,455,76,150,76,150
3443,Lv3所有能力值%+d,Lv3所有能力值%+d~%+d,0,7700,3,1,455,151,225,151,225
3444,Lv4所有能力值%+d,Lv4所有能力值%+d~%+d,0,7700,4,1,455,226,300,226,300
3445,Lv5所有能力值%+d,Lv5所有能力值%+d~%+d,0,7700,5,1,455,301,375,301,375
3446,Lv6所有能力值%+d,Lv6所有能力值%+d~%+d,0,7700,6,1,455,376,525,376,525
3447,Lv7所有能力值%+d,Lv7所有能力值%+d~%+d,0,7700,7,1,455,526,675,526,675
3448,Lv8所有能力值%+d,Lv8所有能力值%+d~%+d,0,7700,8,1,455,676,900,676,900
3449,Lv9所有能力值%+d,Lv9所有能力值%+d~%+d,0,7700,9,1,455,901,1125,901,1125
3450,Lv10所有能力值%+d,Lv10所有能力值%+d~%+d,0,7700,10,1,455,1126,1500,1126,1500
3451,Lv1物理/魔法固定傷害%+d,Lv1物理/魔法固定傷害%+d~%+d,0,7800,1,1,496,1,100,1,100
3452,Lv2物理/魔法固定傷害%+d,Lv2物理/魔法固定傷害%+d~%+d,0,7800,2,1,496,101,200,101,200
3453,Lv3物理/魔法固定傷害%+d,Lv3物理/魔法固定傷害%+d~%+d,0,7800,3,1,496,201,300,201,300
3454,Lv4物理/魔法固定傷害%+d,Lv4物理/魔法固定傷害%+d~%+d,0,7800,4,1,496,301,400,301,400
3455,Lv5物理/魔法固定傷害%+d,Lv5物理/魔法固定傷害%+d~%+d,0,7800,5,1,496,401,500,401,500
3456,Lv6物理/魔法固定傷害%+d,Lv6物理/魔法固定傷害%+d~%+d,0,7800,6,1,496,501,700,501,700
3457,Lv7物理/魔法固定傷害%+d,Lv7物理/魔法固定傷害%+d~%+d,0,7800,7,1,496,701,900,701,900
3458,Lv8物理/魔法固定傷害%+d,Lv8物理/魔法固定傷害%+d~%+d,0,7800,8,1,496,901,1200,901,1200
3459,Lv9物理/魔法固定傷害%+d,Lv9物理/魔法固定傷害%+d~%+d,0,7800,9,1,496,1201,1500,1201,1500
3460,Lv10物理/魔法固定傷害%+d,Lv10物理/魔法固定傷害%+d~%+d,0,7800,10,1,496,1501,2000,1501,2000
3461,Lv1一般怪物追加傷害%+d,Lv1一般怪物追加傷害%+d~%+d,0,4900,1,1,566,1,100,1,100
3462,Lv2一般怪物追加傷害%+d,Lv2一般怪物追加傷害%+d~%+d,0,4900,2,1,566,101,200,101,200
3463,Lv3一般怪物追加傷害%+d,Lv3一般怪物追加傷害%+d~%+d,0,4900,3,1,566,201,300,201,300
3464,Lv4一般怪物追加傷害%+d,Lv4一般怪物追加傷害%+d~%+d,0,4900,4,1,566,301,400,301,400
3465,Lv5一般怪物追加傷害%+d,Lv5一般怪物追加傷害%+d~%+d,0,4900,5,1,566,401,500,401,500
3466,Lv6一般怪物追加傷害%+d,Lv6一般怪物追加傷害%+d~%+d,0,4900,6,1,566,501,700,501,700
3467,Lv7一般怪物追加傷害%+d,Lv7一般怪物追加傷害%+d~%+d,0,4900,7,1,566,701,900,701,900
3468,Lv8一般怪物追加傷害%+d,Lv8一般怪物追加傷害%+d~%+d,0,4900,8,1,566,901,1200,901,1200
3469,Lv9一般怪物追加傷害%+d,Lv9一般怪物追加傷害%+d~%+d,0,4900,9,1,566,1201,1500,1201,1500
3470,Lv10一般怪物追加傷害%+d,Lv10一般怪物追加傷害%+d~%+d,0,4900,10,1,566,1501,2000,1501,2000
3471,Lv1BOSS怪物追加傷害%+d,Lv1BOSS怪物追加傷害%+d~%+d,0,5100,1,1,570,1,100,1,100
3472,Lv2BOSS怪物追加傷害%+d,Lv2BOSS怪物追加傷害%+d~%+d,0,5100,2,1,570,101,200,101,200
3473,Lv3BOSS怪物追加傷害%+d,Lv3BOSS怪物追加傷害%+d~%+d,0,5100,3,1,570,201,300,201,300
3474,Lv4BOSS怪物追加傷害%+d,Lv4BOSS怪物追加傷害%+d~%+d,0,5100,4,1,570,301,400,301,400
3475,Lv5BOSS怪物追加傷害%+d,Lv5BOSS怪物追加傷害%+d~%+d,0,5100,5,1,570,401,500,401,500
3476,Lv6BOSS怪物追加傷害%+d,Lv6BOSS怪物追加傷害%+d~%+d,0,5100,6,1,570,501,700,501,700
3477,Lv7BOSS怪物追加傷害%+d,Lv7BOSS怪物追加傷害%+d~%+d,0,5100,7,1,570,701,900,701,900
3478,Lv8BOSS怪物追加傷害%+d,Lv8BOSS怪物追加傷害%+d~%+d,0,5100,8,1,570,901,1200,901,1200
3479,Lv9BOSS怪物追加傷害%+d,Lv9BOSS怪物追加傷害%+d~%+d,0,5100,9,1,570,1201,1500,1201,1500
3480,Lv10BOSS怪物追加傷害%+d,Lv10BOSS怪物追加傷害%+d~%+d,0,5100,10,1,570,1501,2000,1501,2000
3481,Lv1最大HP%+d,Lv1最大HP%+d~%+d,0,900,1,1,30,1,500,400,500
3482,Lv2最大HP%+d,Lv2最大HP%+d~%+d,0,900,2,1,30,501,1000,400,500
