ID,_Name,_Target_Type,_Lv,_MOD_BaseMHP,_MOD_BaseMSP,_Base_Atk,_Base_Def,_Base_Ele,_Base_Luk,_Base_Guard,_Base_Atk_Min_Dam,_Base_Atk_Max_Dam,_Base_Ele_Min_Dam,_Base_Ele_Max_Dam,_Base_Speed_X,_Base_Speed_Y,_Base_Water,_BASE_DAMAGE_ABSOLUTE,_BASE_REDUCE_DAMAGE_ABSOLUTE,_BASE_DEF_PENETRATION,_BASE_ELE_PENETRATION,_BASE_JUMP_ATK,_BASE_NORMAL,_BASE_HEAVY,_BASE_CRITICAL_DAMAGE,_BASE_ELE_CRITICAL_DAMAGE,_BASE_HEAL_CRITICAL_AUGMENT,_BASE_HEAL_CRITICAL_PROBABILITY,_CLASS_MHP_FACTOR,_CLASS_MSP_FACTOR,_CLASS_RECV_HP_FACTOR,_CLASS_RECV_SP_FACTOR,_BASE_PHY_HIT_RATE,_BASE_ELE_HIT_RATE,_BASE_PHY_DODGE_RATE,_BASE_ELE_DODGE_RATE,_BASE_BACK_DAM,_BASE_ELE_BACK_DAM,_BASE_ATK_ADD_FACTOR,_BASE_ATK_RATIO_FACTOR,_BASE_ELE_ADD_FACTOR,_BASE_ELE_RATIO_FACTOR,_BASE_AMOR,_BASE_HEAL_HP_ADD,_BASE_HEAL_SP_ADD,_BASE_HEAL_HP_FACTOR,_BASE_HEAL_SP_FACTOR,_BASE_ELE_DAMAGE_ABSOLUTE,_BASE_ELE_REDUCE_DAMAGE_ABSOLUTE,_BASE_WATER_MIN_DAM,_BASE_WATER_MAX_DAM,_BASE_RES_WATER,_WATER_DAM,_PHY_IMMUNE,_ELE_IMMUNE,_WATER_IMMUNE,_ELASTICITY,_ADD_RES_STUN,_ADD_RES_SLEEP,_ADD_RES_CONFUSION,_ADD_RES_FREEZE,_BASE_DROP_SPEED,_BASE_MAX_DROP_SPEED,_EffectID1,_EffectID2,_EffectID3,_EffectID4,_RecallID,_Drop_place,_Active_mob,_LifeTime,_LifeTime2,_Mob_Type,_HP_reset,_HIT_Revision,_SealSkill_Probability,_SealSkill_ID,_Mob_Type_Dam,_BossMob_Check,_Difficulty_Check
810008084,??? ???,3,259,750899853.01,1,4270,4270,4270,35537,20,400,410,400,410,300,-200,2112,0,10000,40,40,633,3268,3825,50,50,50,0,1560,720,2,3,186,186,0,0,20,20,100,200,100,200,10000,0,0,100,100,0,10000,0,0,10000,0,0,0,0,200,0,0,0,0,1600,30,0,0,0,0,0,1,0,0,0,1,0,30,0,0,1,1,1
810008085,??? ???,3,259,1508547692.6,1,6106,6106,6106,50817,20,400,410,400,410,450,-800,3019,0,20000,40,40,696,3594,4207,50,50,50,0,1560,720,2,3,204,204,0,0,20,20,100,200,100,200,20000,0,0,100,100,0,20000,0,0,20000,0,0,0,0,200,0,0,0,0,1600,30,0,0,0,0,10867,1,0,0,0,1,0,30,0,0,1,1,1
810008086,???? ??,3,259,1659402461,1,6106,6106,6106,50817,20,400,410,400,410,450,-800,3019,0,20000,40,40,696,3594,4207,50,50,50,0,1560,720,2,3,204,204,0,0,20,20,100,200,100,200,20000,0,0,100,100,0,20000,0,0,20000,0,0,0,0,200,0,0,0,0,1600,30,0,0,0,0,10867,1,0,0,0,1,0,30,0,0,1,1,1
810008087,?? ???,3,259,1810257231,1,6106,6106,6106,50817,20,400,410,400,410,450,-800,3019,0,20000,40,40,696,3594,4207,50,50,50,0,1560,720,2,3,204,204,0,0,20,20,100,200,100,200,20000,0,0,100,100,0,20000,0,0,20000,0,0,0,0,200,0,0,0,0,1600,30,0,0,0,0,10867,1,0,0,0,1,0,30,0,0,1,1,1
810008088,??? ???,3,259,1588333600,1,7327,7327,7327,50817,20,400,410,400,410,450,-250,3019,0,20000,40,40,696,3594,4207,50,50,50,0,1560,720,2,3,204,204,0,0,20,20,100,200,100,200,20000,0,0,100,100,0,20000,0,0,20000,0,0,0,0,200,0,0,0,0,1600,30,0,0,0,0,0,1,0,0,0,1,0,30,0,0,1,1,1
810008089,??? ???,3,259,1588333600,1,7327,7327,7327,50817,20,400,410,400,410,450,-250,3019,0,20000,40,40,696,3594,4207,50,50,50,0,1560,720,2,3,204,204,0,0,20,20,100,200,100,200,20000,0,0,100,100,0,20000,0,0,20000,0,0,0,0,200,0,0,0,0,1600,30,0,0,0,0,0,1,0,0,0,1,0,30,0,0,1,1,1
810008090,??? ???,3,259,1810257231,1,6106,6106,6106,50817,20,400,410,400,410,450,-800,3019,0,20000,40,40,696,3594,4207,50,50,50,0,1560,720,2,3,204,204,0,0,20,20,100,200,100,200,20000,0,0,100,100,0,20000,0,0,20000,0,0,0,0,200,0,0,0,0,1600,30,0,0,0,0,10867,1,0,0,0,1,0,30,0,0,1,1,1
810008091,??? ???,3,259,1659402461.86,1,6106,6106,6106,50817,20,400,410,400,410,450,-800,3019,0,20000,40,40,696,3594,4207,50,50,50,0,1560,720,2,3,204,204,0,0,20,20,100,200,100,200,20000,0,0,100,100,0,20000,0,0,20000,0,0,0,0,200,0,0,0,0,1600,30,0,0,0,0,10867,1,0,0,0,1,0,30,0,0,1,1,1
810008092,????,3,259,15590258700,1,8106,8106,8106,50817,20,600,610,600,610,450,0,3019,10000,20000,40,40,696,3594,4207,50,50,50,0,1560,720,2,3,204,204,0,0,20,20,100,200,100,200,20000,0,0,100,100,10000,20000,0,0,20000,0,0,0,0,200,1000,1000,1000,1000,1600,30,0,0,0,0,0,1,0,0,0,1,0,30,0,0,2,2,1
810008093,??? ???,3,259,4166686079.556,1,7998,7998,7998,226270,40,280,308,280,308,350,-800,6817,3000,117000,60,60,624,6913,8084,50,50,50,0,1560,720,2,3,239,239,190,190,20,20,100,200,100,200,117000,0,0,100,100,3000,117000,0,0,117000,0,0,0,0,400,300,300,300,300,1600,30,0,0,0,0,0,1,0,0,0,1,0,30,0,0,1,1,1
810008094,???? ???,3,259,4166686079.5,1,7998,7998,7998,226270,40,280,308,280,308,350,-800,6817,3000,117000,60,60,624,6913,8084,50,50,50,0,1560,720,2,3,239,239,190,190,20,20,100,200,100,200,117000,0,0,100,100,3000,117000,0,0,117000,0,0,0,0,400,300,300,300,300,1600,30,0,0,0,0,0,1,0,0,0,1,0,30,0,0,1,1,1
810008095,?? ???,3,259,4166686079.36,1,7998,7998,7998,226270,40,280,308,280,308,350,-800,6817,3000,117000,60,60,624,6913,8084,50,50,50,0,1560,720,2,3,239,239,190,190,20,20,100,200,100,200,117000,0,0,100,100,3000,117000,0,0,117000,0,0,0,0,400,300,300,300,300,1600,30,0,0,0,0,0,1,0,0,0,1,0,30,0,0,1,1,1
810008096,???? ???,3,259,5000023295.12,1,8797,8797,8797,226270,40,280,308,280,308,350,-800,6817,3000,117000,60,60,624,6913,8084,50,50,50,0,1560,720,2,3,239,239,190,190,20,20,100,200,100,200,117000,0,0,100,100,3000,117000,0,0,117000,0,0,0,0,400,300,300,300,300,1600,30,0,0,0,0,0,1,0,0,0,1,0,30,0,0,1,1,1
810008097,?? ? ???,3,259,5000023295.4672,1,8797,8797,8797,226270,40,280,308,280,308,350,-800,6817,3000,117000,60,60,624,6913,8084,50,50,50,0,1560,720,2,3,239,239,190,190,20,20,100,200,100,200,117000,0,0,100,100,3000,117000,0,0,117000,0,0,0,0,400,300,300,300,300,1600,30,0,0,0,0,0,1,0,0,0,1,0,30,0,0,1,1,1
810008098,???? ???,3,259,4583354687.5116,1,7998,7998,7998,226270,40,280,308,280,308,350,-800,6817,3000,117000,60,60,624,6913,8084,50,50,50,0,1560,720,2,3,239,239,190,190,20,20,100,200,100,200,117000,0,0,100,100,3000,117000,0,0,117000,0,0,0,0,400,300,300,300,300,1600,30,0,0,0,0,0,1,0,0,0,1,0,30,0,0,1,1,1
810008099,??? ???,3,259,4583354686.96,1,7998,7998,7998,226270,40,280,308,280,308,350,-800,6817,3000,117000,60,60,624,6913,8084,50,50,50,0,1560,720,2,3,239,239,190,190,20,20,100,200,100,200,117000,0,0,100,100,3000,117000,0,0,117000,0,0,0,0,400,300,300,300,300,1600,30,0,0,0,0,0,1,0,0,0,1,0,30,0,0,1,1,1
810008100,???,3,259,64126336338.4,1,9398,9398,9398,242000,45,336,364,336,364,450,0,6817,10000,150000,70,60,1330,7500,8500,100,100,50,0,3250,1500,2,3,392,392,195,195,20,20,100,200,100,200,195000,0,0,100,100,10000,195000,0,0,195000,0,0,0,0,550,1000,1000,1000,1000,1600,30,81005382,0,0,0,0,1,0,0,0,1,0,30,0,0,2,2,1
810008102,?? ?? ?? ??,3,259,1,1,1,1,1,1,35,200,250,200,250,300,0,4870,0,30000,60,60,633,4579,5353,50,50,50,0,1560,720,2,3,186,186,0,0,20,20,100,200,100,200,30000,0,0,100,100,0,30000,0,0,30000,0,0,0,0,350,0,0,0,0,1600,30,0,0,0,0,0,1,0,0,0,1,0,30,0,0,2,1,1
810008103,??? ? ?? ??,3,259,1,1,1,1,1,1,35,200,250,200,250,300,0,4870,0,30000,60,60,633,4579,5353,50,50,50,0,1560,720,2,3,186,186,0,0,20,20,100,200,100,200,30000,0,0,100,100,0,30000,0,0,30000,0,0,0,0,350,0,0,0,0,1600,30,0,0,0,0,0,1,0,0,0,1,0,30,0,0,2,1,1
810008104,??? ? ?? ???,3,259,4166686079.556,1,7998,7998,7998,226270,40,280,308,280,308,350,-800,6817,3000,117000,60,60,624,6913,8084,50,50,50,0,1560,720,2,3,239,239,190,190,20,20,100,200,100,200,117000,0,0,100,100,3000,117000,0,0,117000,0,0,0,0,400,300,300,300,300,1600,30,0,0,0,0,0,1,0,0,0,1,0,30,0,0,1,1,1
810008105,??? ? ???? ??,3,259,4166686079.36,1,7998,7998,7998,226270,40,280,308,280,308,350,-800,6817,3000,117000,60,60,624,6913,8084,50,50,50,0,1560,720,2,3,239,239,190,190,20,20,100,200,100,200,117000,0,0,100,100,3000,117000,0,0,117000,0,0,0,0,400,300,300,300,300,1600,30,0,0,0,0,0,1,0,0,0,1,0,30,0,0,1,1,1
810008106,??? ?  ?? ???,3,259,4166686079.556,1,7998,7998,7998,226270,40,280,308,280,308,350,-800,6817,3000,117000,60,60,624,6913,8084,50,50,50,0,1560,720,2,3,239,239,190,190,20,20,100,200,100,200,117000,0,0,100,100,3000,117000,0,0,117000,0,0,0,0,400,300,300,300,300,1600,30,0,0,0,0,0,1,0,0,0,1,0,30,0,0,1,1,1
810008107,??? ?  ??? ???,3,259,4166686079.556,1,7998,7998,7998,226270,40,280,308,280,308,350,-250,6817,3000,117000,60,60,624,6913,8084,50,50,50,0,1560,720,2,3,239,239,190,190,20,20,100,200,100,200,117000,0,0,100,100,3000,117000,0,0,117000,0,0,0,0,400,300,300,300,300,1600,30,0,0,0,0,0,1,0,0,0,1,0,30,0,0,1,1,1
810008108,??? ? ??? ???,3,259,4166686079.556,1,7998,7998,7998,226270,40,280,308,280,308,350,-800,6817,3000,117000,60,60,624,6913,8084,50,50,50,0,1560,720,2,3,239,239,190,190,20,20,100,200,100,200,117000,0,0,100,100,3000,117000,0,0,117000,0,0,0,0,400,300,300,300,300,1600,30,0,0,0,0,0,1,0,0,0,1,0,30,0,0,1,1,1
810008109,??? ? ???? ??,3,259,4166686079.556,1,7998,7998,7998,226270,40,280,308,280,308,350,-800,6817,3000,117000,60,60,624,6913,8084,50,50,50,0,1560,720,2,3,239,239,190,190,20,20,100,200,100,200,117000,0,0,100,100,3000,117000,0,0,117000,0,0,0,0,400,300,300,300,300,1600,30,0,0,0,0,0,1,0,0,0,1,0,30,0,0,1,1,1
810008110,???? ???? ??,0,259,1,1,6106,6106,6106,50817,20,600,650,600,650,0,0,3019,0,20000,40,40,696,3594,4207,50,50,50,0,1560,720,2,3,204,204,0,0,20,20,100,200,100,200,20000,0,0,100,100,0,20000,0,0,20000,0,0,0,0,200,0,0,0,0,1600,30,0,0,0,0,0,1,0,0,0,1,0,30,0,0,2,0,1
810008111,??? ?? ?? ??,0,259,1,1,9398,9398,9398,242000,45,1300,1800,1300,1800,0,0,6817,10000,150000,99,99,1330,6913,8084,200,200,50,0,3250,1500,2,3,392,392,195,195,20,20,100,200,100,200,195000,0,0,100,100,10000,195000,0,0,195000,0,0,0,0,550,1000,1000,1000,1000,1600,30,81005382,0,0,0,0,1,0,0,0,1,0,30,0,0,2,0,1
810008112,?? ?? ??? - 392 stage,3,259,70000000000,1,8544,8544,8544,242000,45,600,650,600,650,0,0,5781,10000,60000,60,60,1330,5329,6234,100,100,50,0,3250,1500,2,3,392,392,0,0,20,20,100,200,100,200,60000,0,0,100,100,10000,60000,0,0,60000,0,0,0,0,550,1000,1000,1000,1000,1600,30,81005382,0,0,0,0,1,0,0,0,1,0,50,0,0,2,1,1
810008113,?? ?? ?? - 392 stage,3,259,70000000000,1,8544,8544,8544,242000,45,600,650,600,650,400,0,5781,10000,60000,60,60,1330,5329,6234,100,100,50,0,3250,1500,2,3,392,392,0,0,20,20,100,200,100,200,60000,0,0,100,100,10000,60000,0,0,60000,0,0,0,0,550,1000,1000,1000,1000,1600,30,81005382,0,0,0,10894,1,0,0,0,1,0,50,0,0,2,1,1
810008114,?? ?? ??? - 392 stage,3,259,70000000000,1,8544,8544,8544,242000,45,750,850,750,850,0,0,5781,10000,60000,60,60,1330,5329,6234,100,100,50,0,3250,1500,2,3,392,392,0,0,20,20,100,200,100,200,60000,0,0,100,100,10000,60000,0,0,60000,0,0,0,0,550,1000,1000,1000,1000,1600,30,81005382,0,0,0,10865,1,0,0,0,1,0,50,0,0,2,1,1
810008115,?? ?? ??? ?? - 392 stage,3,259,4900000000,1,7998,7998,7998,226270,60,500,550,500,550,0,0,5244,10000,90000,60,60,624,5318,6219,50,50,50,0,1560,720,2,3,184,184,165,165,20,20,100,200,100,200,90000,0,0,100,100,10000,90000,0,0,90000,0,0,0,0,350,300,300,300,300,1600,30,0,0,0,0,10895,1,0,0,0,1,0,30,0,0,2,1,1
810008116,???? ???? - 393 stage 1,3,259,4200000000,1,7998,7998,7998,226270,35,500,550,500,550,350,-800,5244,9000,90000,60,60,624,5318,6219,50,50,50,0,1560,720,2,3,184,184,165,165,20,20,100,200,100,200,90000,0,0,100,100,9000,90000,0,0,90000,0,0,0,0,350,300,300,300,300,1600,30,0,0,0,0,0,1,0,0,0,1,0,30,0,0,1,1,1
810008117,???? ? ? - 393 stage 1,3,259,28000000000,1,5853,5853,5853,66872,30,500,550,500,550,400,-250,4870,5000,30000,60,60,633,4579,5353,50,50,50,0,1560,720,2,3,186,186,0,0,20,20,100,200,100,200,30000,0,0,100,100,5000,30000,0,0,30000,0,0,0,0,350,1000,1000,1000,1000,1600,30,81005348,81005382,0,0,0,1,0,0,0,1,0,50,0,0,2,1,1
810008118,???? ??? ??? - 393 stage 1,3,259,4200000000,1,7998,7998,7998,226270,35,500,550,500,550,350,-250,5244,9000,90000,60,60,624,5318,6219,50,50,50,0,1560,720,2,3,184,184,165,165,20,20,100,200,100,200,90000,0,0,100,100,9000,90000,0,0,90000,0,0,0,0,350,300,300,300,300,1600,30,0,0,0,0,0,1,0,0,0,1,0,30,0,0,1,1,1
810008119,???? ???? - 393 stage 1,3,259,4200000000,1,7998,7998,7998,226270,35,500,550,500,550,350,-800,5244,9000,90000,60,60,624,5318,6219,50,50,50,0,1560,720,2,3,184,184,165,165,20,20,100,200,100,200,90000,0,0,100,100,9000,90000,0,0,90000,0,0,0,0,350,300,300,300,300,1600,30,0,0,0,0,0,1,0,0,0,1,0,30,0,0,1,1,1
810008120,???? ?? ??? - 393 stage 1,3,259,4200000000,1,7998,7998,7998,226270,35,500,550,500,550,350,-800,5244,9000,90000,60,60,624,5318,6219,50,50,50,0,1560,720,2,3,184,184,165,165,20,20,100,200,100,200,90000,0,0,100,100,9000,90000,0,0,90000,0,0,0,0,350,300,300,300,300,1600,30,0,0,0,0,0,1,0,0,0,1,0,30,0,0,1,1,1
810008121,???? ?? ??? - 393 stage 2,3,259,4200000000,1,7998,7998,7998,226270,35,500,550,500,550,350,-800,5244,9000,90000,60,60,624,5318,6219,50,50,50,0,1560,720,2,3,184,184,165,165,20,20,100,200,100,200,90000,0,0,100,100,9000,90000,0,0,90000,0,0,0,0,350,300,300,300,300,1600,30,0,0,0,0,0,1,0,0,0,1,0,30,0,0,1,1,1
810008122,???? ?? ??? - 393 stage 2,3,259,17500000000,1,5853,5853,5853,66872,30,500,550,500,550,400,-900,4870,5000,30000,60,60,633,4579,5353,50,50,50,0,1560,720,2,3,186,186,0,0,20,20,100,200,100,200,30000,0,0,100,100,5000,30000,0,0,30000,0,0,0,0,350,1000,1000,1000,1000,1600,30,81005348,81005382,0,0,0,1,0,0,0,1,0,50,0,0,2,1,1
810008123,???? ??? - 393 stage 2,3,259,4200000000,1,7998,7998,7998,226270,35,500,550,500,550,350,-800,5244,9000,90000,60,60,624,5318,6219,50,50,50,0,1560,720,2,3,184,184,165,165,20,20,100,200,100,200,90000,0,0,100,100,9000,90000,0,0,90000,0,0,0,0,350,300,300,300,300,1600,30,0,0,0,0,0,1,0,0,0,1,0,30,0,0,1,1,1
810008124,???? ???? - 393 stage 2,3,259,4200000000,1,7998,7998,7998,226270,35,500,550,500,550,350,-800,5244,9000,90000,60,60,624,5318,6219,50,50,50,0,1560,720,2,3,184,184,165,165,20,20,100,200,100,200,90000,0,0,100,100,9000,90000,0,0,90000,0,0,0,0,350,300,300,300,300,1600,30,0,0,0,0,0,1,0,0,0,1,0,30,0,0,1,1,1
810008125,???? ??? ?? - 393 stage 3,3,259,4200000000,1,7998,7998,7998,226270,35,500,550,500,550,350,-800,5244,9000,90000,60,60,624,5318,6219,50,50,50,0,1560,720,2,3,184,184,165,165,20,20,100,200,100,200,90000,0,0,100,100,9000,90000,0,0,90000,0,0,0,0,350,300,300,300,300,1600,30,0,0,0,0,0,1,0,0,0,1,0,30,0,0,1,1,1
810008126,???? ?? ??? - 393 stage 3,3,259,4200000000,1,7998,7998,7998,226270,35,500,550,500,550,350,-250,5244,9000,90000,60,60,624,5318,6219,50,50,50,0,1560,720,2,3,184,184,165,165,20,20,100,200,100,200,90000,0,0,100,100,9000,90000,0,0,90000,0,0,0,0,350,300,300,300,300,1600,30,0,0,0,0,0,1,0,0,0,1,0,30,0,0,1,1,1
810008127,???? ??? - 393 stage 3,3,259,4200000000,1,7998,7998,7998,226270,35,500,550,500,550,350,-250,5244,9000,90000,60,60,624,5318,6219,50,50,50,0,1560,720,2,3,184,184,165,165,20,20,100,200,100,200,90000,0,0,100,100,9000,90000,0,0,90000,0,0,0,0,350,300,300,300,300,1600,30,0,0,0,0,0,1,0,0,0,1,0,30,0,0,1,1,1
810008128,???? ???? - 393 stage 3,3,259,28000000000,1,5853,5853,5853,66872,30,500,550,500,550,400,-250,4870,5000,30000,60,60,633,4579,5353,50,50,50,0,1560,720,2,3,186,186,0,0,20,20,100,200,100,200,30000,0,0,100,100,5000,30000,0,0,30000,0,0,0,0,350,1000,1000,1000,1000,1600,30,81005348,81005382,0,0,0,1,0,0,0,1,0,50,0,0,2,1,1
810008129,???? ??? - 393 stage 3,3,259,980000000,1,5853,5853,5853,66872,40,400,450,400,450,400,-900,4870,2000,30000,60,60,633,4579,5353,50,50,50,0,1560,720,2,3,186,186,0,0,20,20,100,200,100,200,30000,0,0,100,100,2000,30000,0,0,30000,0,0,0,0,350,500,500,500,500,1600,30,81005348,0,0,0,0,1,0,0,0,1,0,30,0,0,1,1,1
810008130,???? ?????? ??? - 396 stage 0,3,259,5600000000,1,7998,7998,7998,226270,35,500,550,500,550,350,-800,5244,3000,90000,60,60,624,5318,6219,50,50,50,0,1560,720,2,3,184,184,165,165,20,20,100,200,100,200,90000,0,0,100,100,3000,90000,0,0,90000,0,0,0,0,350,300,300,300,300,1600,30,0,0,0,0,0,1,0,0,0,1,0,30,0,0,1,1,1
810008131,???? ??? ???? ??? - 396 stage 0,3,259,4900000000,1,7998,7998,7998,226270,35,500,550,500,550,350,-800,5244,6000,90000,60,60,624,5318,6219,50,50,50,0,1560,720,2,3,184,184,165,165,20,20,100,200,100,200,90000,0,0,100,100,6000,90000,0,0,90000,0,0,0,0,350,300,300,300,300,1600,30,0,0,0,0,0,1,0,0,0,1,0,30,0,0,1,1,1
810008132,???? ???? ?? ?? - 396 stage 0,3,259,4200000000,1,7998,7998,7998,226270,35,500,550,500,550,350,-800,5244,9000,90000,60,60,624,5318,6219,50,50,50,0,1560,720,2,3,184,184,165,165,20,20,100,200,100,200,90000,0,0,100,100,9000,90000,0,0,90000,0,0,0,0,350,300,300,300,300,1600,30,0,0,0,0,0,1,0,0,0,1,0,30,0,0,1,1,1
810008133,???? ?????? ??? - 396 stage 0,3,259,3500000000,1,7998,7998,7998,226270,35,500,550,500,550,350,-800,5244,12000,90000,60,60,624,5318,6219,50,50,50,0,1560,720,2,3,184,184,165,165,20,20,100,200,100,200,90000,0,0,100,100,12000,90000,0,0,90000,0,0,0,0,350,300,300,300,300,1600,30,0,0,0,0,0,1,0,0,0,1,0,30,0,0,1,1,1
810008134,???? ?? ??? - 396 stage 0,3,259,3500000000,1,7998,7998,7998,226270,35,500,550,500,550,350,-200,5244,3000,90000,60,60,624,5318,6219,50,50,50,0,1560,720,2,3,184,184,165,165,20,20,100,200,100,200,90000,0,0,100,100,3000,90000,0,0,90000,0,0,0,0,350,300,300,300,300,1600,30,0,0,0,0,0,1,0,0,0,1,0,30,0,0,1,1,1
810008135,???? ???? - 396 stage 1,3,259,63000000000,1,7998,7998,7998,226270,40,500,550,500,550,280,-800,5244,3000,90000,60,60,624,5318,6219,50,50,50,0,1560,720,2,3,184,184,165,165,20,20,100,200,100,200,90000,0,0,100,100,3000,90000,0,0,90000,0,0,0,0,350,1000,1000,1000,1000,1600,30,0,0,0,0,10866,1,0,0,0,1,0,50,0,0,2,1,1
810008136,???? ?? - 396 stage 2,3,259,63000000000,1,7998,7998,7998,226270,40,500,550,500,550,280,-800,5244,3000,90000,60,60,624,5318,6219,50,50,50,0,1560,720,2,3,184,184,165,165,20,20,100,200,100,200,90000,0,0,100,100,3000,90000,0,0,90000,0,0,0,0,350,1000,1000,1000,1000,1600,30,0,0,0,0,10866,1,0,0,0,1,0,50,0,0,2,1,1
810008137,???? ??  - 396 stage 3',3,259,63000000000,1,7998,7998,7998,226270,40,500,550,500,550,280,-800,5244,3000,90000,60,60,624,5318,6219,50,50,50,0,1560,720,2,3,184,184,165,165,20,20,100,200,100,200,90000,0,0,100,100,3000,90000,0,0,90000,0,0,0,0,350,1000,1000,1000,1000,1600,30,0,0,0,0,10866,1,0,0,0,1,0,50,0,0,2,1,1
810008139,??? ? ?? ???,10,235,10,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2,3,0,0,0,0,0,0,30,0,30,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1600,30,0,0,0,0,0,1,0,0,0,0,0,30,0,0,1,0,1
810008140,??? ??,8,1,3600,3600,1,1,1,1,0,95,105,95,105,0,-800,1,0,139,0,0,292,1,1,50,50,50,50,0,450,3,2,30,30,0,0,20,20,100,200,100,200,2880,0,0,100,100,0,182,0,0,2850,0,0,0,0,0,0,0,0,0,1600,30,0,0,0,0,0,1,0,15,15,3,0,0,0,0,1,0,0
810008138,???? ?? ??? ???,0,1,1,1,1,1,1,1,50,400,450,400,450,0,0,2437,0,40000,80,80,564,2084,2437,50,50,50,50,1560,720,4,2,200,200,110,110,20,20,100,200,100,200,100000,0,0,100,100,0,40000,0,0,100000,0,0,0,0,0,1000,1000,1000,0,1600,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
810008141,?? ?? ?? ??,0,103,348507,348507,939,2000,376,500,0,95,105,95,105,156,-800,327,0,73,0,0,270,400,468,50,50,50,50,1625,750,4,2,120,120,0,0,20,20,60,200,60,200,1575,0,0,100,100,0,95,0,0,1545,0,0,0,0,0,0,0,0,0,1600,30,43006101,0,0,0,0,1,0,0,0,1,0,30,0,0,1,0,1
810008142,?? ??_??????,3,103,348507,348507,939,2000,376,500,0,95,105,95,105,156,0,327,0,73,0,0,270,400,468,50,50,50,50,1625,750,4,2,120,120,0,0,20,20,60,200,60,200,1575,0,0,100,100,0,95,0,0,1545,0,0,0,0,0,0,0,0,0,1600,30,43006101,0,0,0,10868,1,0,0,0,1,0,30,0,0,1,1,1
810008143,?? ??_????,0,103,348507,348507,939,2000,376,500,0,95,105,95,105,156,0,327,0,73,0,0,270,400,468,50,50,50,50,1625,750,4,2,120,120,0,0,20,20,60,200,60,200,1575,0,0,100,100,0,95,0,0,1545,0,0,0,0,0,0,0,0,0,1600,30,43006101,0,0,0,0,1,0,0,0,1,0,30,0,0,1,0,1
810008144,?? ??_??,0,103,348507,348507,939,2000,376,500,0,95,105,95,105,156,-800,327,0,73,0,0,270,400,468,50,50,50,50,1625,750,4,2,120,120,0,0,20,20,60,200,60,200,1575,0,0,100,100,0,95,0,0,1545,0,0,0,0,0,0,0,0,0,1600,30,43006101,0,0,0,0,1,0,0,0,1,0,30,0,0,1,0,1
810008145,?? ?? ?? ??,4,1,40,25,1,1,1,1,0,95,105,95,105,0,0,10,0,1,0,0,4,11,13,50,50,50,0,1,1,2,3,0,0,0,0,20,20,30,200,30,200,45,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1600,30,0,0,0,0,10870,1,0,0,0,0,0,30,0,0,1,0,1
810008146,??_????,0,125,37995,183,459,459,459,1293,0,95,105,95,105,132,-165,472,0,90,0,0,65,418,526,50,50,50,50,325,150,2,3,63,63,0,0,20,20,55,200,55,200,1905,0,0,100,100,0,117,0,0,1905,0,0,0,0,0,0,0,0,0,1600,30,0,0,0,0,0,0,0,0,0,1,0,30,0,0,1,0,1
810008147,?? ?? ?? ??,4,1,40,25,1,1,1,1,0,95,105,95,105,0,0,10,0,1,0,0,4,11,13,50,50,50,0,1,1,2,3,0,0,0,0,20,20,30,200,30,200,45,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1600,30,0,0,0,0,10869,1,0,0,0,0,0,30,0,0,1,0,1
810008148,?? ?? ?? ??,0,1,1,1,6000,6000,6000,90000,50,400,450,400,450,0,0,2437,0,40000,80,80,564,2084,2437,50,50,50,50,1560,720,4,2,200,200,110,110,20,20,100,200,100,200,100000,0,0,100,100,0,40000,0,0,100000,0,0,0,0,40,1000,1000,1000,0,1600,30,0,0,0,0,0,1,0,50,50,1,0,100,0,0,1,0,1
810008149,?? ?? ??,0,230,1,1,8544,8544,8544,242000,45,600,650,600,650,0,0,2437,0,40000,80,80,564,2084,2437,50,50,50,50,1560,720,4,2,200,200,110,110,20,20,100,200,100,200,100000,0,0,100,100,0,40000,0,0,100000,0,0,0,0,40,1000,1000,1000,0,1600,30,0,0,0,0,0,1,0,50,50,1,0,100,0,0,1,0,1
810008150,?? ?? ?? ??,0,1,1,1,1,1,1,1,50,400,450,400,450,0,0,2437,0,40000,80,80,564,2084,2437,50,50,50,50,1560,720,4,2,200,200,110,110,20,20,100,200,100,200,100000,0,0,100,100,0,40000,0,0,100000,0,0,0,0,0,1000,1000,1000,0,1600,30,0,0,0,0,0,1,0,10,10,0,0,0,0,0,1,0,1
810008151,???? ?? ?? 1 ???? ( ?? ),0,259,250378579,1,7998,7998,7998,226270,40,500,550,500,550,350,-800,5244,3000,90000,60,60,624,5318,6219,50,50,50,0,1560,720,2,3,184,184,165,165,20,20,100,200,100,200,90000,0,0,100,100,3000,90000,0,0,90000,0,0,0,0,350,300,300,300,300,1600,30,0,0,0,0,0,1,0,55,55,0,0,30,0,0,1,0,1
